student_id,school_id,age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access,retention_risk_score,retained,dropout_reason
437,22,17,1,1,2,0.34594725327882403,0,1,-0.570493460843787,3,0,1,3,1,0.32,0,1,0.9516,1,
438,28,16,1,8,2,3.190771629500608,0,1,0.44131403581220663,0,0,1,3,2,0.28752285707824876,0,1,0.9697,1,
439,38,15,0,1,4,13.8941830028882,0,0,-1.4637186644875984,1,0,2,10,1,0.2135024065119493,0,1,0.9166,1,
440,9,13,0,7,3,4.021938714967775,0,1,-0.8866262363402542,0,0,1,7,0,0.19842079936543722,0,0,0.9245,1,
441,7,16,1,7,2,4.10010054165363,0,0,-4.0,7,0,3,18,1,0.22099757465828923,1,0,0.2195,0,other
442,21,17,0,6,1,3.1049776159313396,0,1,-1.061562432185109,1,0,1,9,0,0.32,0,0,0.8963,1,
443,30,15,1,4,1,4.415713165091863,0,1,-0.7437646506974032,1,0,1,3,0,0.31228991044881615,0,1,0.9402,1,
444,24,16,1,7,4,7.261766957609857,0,1,0.8723055349829555,0,0,1,2,1,0.17350441716181783,0,0,0.9739,1,
445,6,13,1,2,2,14.055150170485529,0,1,-2.2773293113745106,4,1,1,5,1,0.24491638637894503,1,1,0.81,1,
446,30,17,1,1,3,16.25406573718001,2,1,-0.8754633061119749,2,0,1,5,1,,0,0,0.9096,1,
447,44,14,1,7,1,5.485188997992481,0,1,-1.0491264091797232,2,0,1,6,1,0.24602696118408232,0,0,0.8328,1,
448,26,17,0,1,1,4.884814061885181,1,1,-2.094850014213739,4,0,1,6,1,,1,,0.8128,1,
449,43,13,0,5,4,6.9643112086612184,1,1,0.3895576089427945,0,1,1,1,1,0.2156995958731564,0,0,0.9798,1,
450,20,16,1,7,3,2.6099230678260903,0,1,-0.30946448853624176,2,0,2,8,1,0.215890458445595,0,,0.9545,1,
451,19,16,1,6,1,12.251753290892921,0,1,-0.5824866951073385,1,0,2,10,1,0.2912159912347432,0,0,0.88,1,
452,15,17,1,3,5,2.257532739077343,2,1,-0.10636989375903166,1,0,2,13,1,0.24127320688445952,0,0,0.9838,1,
453,25,14,0,3,4,5.421603949522381,1,1,-1.6129706832736403,3,0,2,5,1,0.16435255623216008,0,0,0.9445,1,
454,28,17,1,6,3,,1,1,-0.03549993423732012,1,0,2,13,0,0.28402617100371724,0,0,0.8292,0,health_related
455,5,15,0,5,2,,0,1,-1.8262853492384112,2,0,2,8,0,0.32,0,1,0.8345,0,financial_instability
456,46,16,0,7,1,13.029683453510154,0,1,-1.3953837153522477,2,0,2,12,1,0.32,0,0,0.485,0,financial_instability
457,8,13,0,4,2,3.985045263724207,2,0,-2.514330094614961,4,0,1,5,1,0.32,1,0,0.7844,1,
458,26,16,1,6,3,15.409276608231032,2,1,-0.8821556698933671,3,0,1,5,1,0.24256225142811585,0,1,0.7708,1,
459,15,14,1,4,1,6.691496469203874,0,0,-0.2749466002098966,0,0,1,4,0,0.3043778306919418,0,0,0.9154,0,financial_instability
460,42,15,0,7,4,6.73740209807642,2,1,-0.3300552416260803,1,0,1,6,1,0.2702335104304061,0,0,0.9645,1,
461,31,16,0,2,5,1.2378002752721717,1,0,-1.670678828307122,3,0,3,9,1,0.14727135006087747,0,0,0.9436,1,
462,1,15,1,5,4,1.755037196257726,2,1,0.04143913616813491,0,0,3,14,0,0.2446172663341279,0,0,0.9881,1,
463,2,13,1,8,1,20.0,1,1,-0.5906126180239979,2,0,1,6,0,,0,,0.5582,1,
464,10,16,1,9,2,,2,1,-1.6943717250471508,2,0,1,2,0,0.2694780236862623,0,0,0.8218,1,
465,39,14,0,10,1,14.965326807262128,0,1,-0.976734036620158,1,0,1,4,0,0.32,0,0,0.7852,1,
466,41,16,0,2,3,4.7212660570484655,,0,-0.8515385501473298,1,0,1,5,2,0.2502706339043968,0,1,0.9524,1,
467,26,16,0,9,2,6.600107562689073,0,1,-0.2800790572949693,0,0,1,1,2,0.21522889356874328,0,0,0.9372,1,
468,27,13,1,7,2,8.196148678811696,1,1,0.31414141094385895,1,0,1,1,1,0.2327970210927318,0,0,0.9794,1,
469,31,14,1,8,1,9.103337169302252,0,1,-2.9271518568657715,3,0,2,12,0,0.24658611364617739,0,0,0.5874,1,
470,23,13,0,5,3,3.7703341026090906,,1,-1.508717450872301,2,0,1,5,1,0.25597410466160236,0,0,0.9206,1,
471,25,16,1,9,3,2.8444953075650603,1,1,-1.1897644676898058,1,0,2,10,0,0.2740555350651144,0,1,0.9532,1,
472,18,15,0,8,3,3.329965092062697,0,1,-0.46561438288197493,1,1,3,16,0,0.2644303930094379,0,0,0.9024,1,
473,24,13,1,5,1,10.590865905919827,1,1,-0.7682137397227565,1,0,1,5,0,0.32,0,0,0.7647,1,
474,14,14,1,8,3,7.120621612140479,0,0,-0.6686001426531877,0,0,1,2,2,0.22278959736315443,0,0,0.9472,1,
475,36,17,0,2,5,4.0932815039701165,0,0,-0.06865854587992537,0,0,2,14,1,0.20374832894515976,0,1,0.9836,1,
476,32,16,0,4,5,4.557236312278923,2,1,-0.09101768092380391,1,0,1,4,1,0.14823508271950603,0,0,0.9761,1,
477,34,14,1,2,5,3.6434184116841974,2,0,0.8042709516068359,0,0,2,8,3,0.22382070592338704,0,1,0.9932,1,
478,18,17,0,2,4,11.446538885092593,,1,-0.8960094384510054,1,0,1,6,0,0.24791628742896551,0,1,0.9249,1,
479,19,16,0,11,3,7.673034907825526,0,1,-1.9844230240050251,3,0,1,3,0,0.19035918039816396,0,1,0.8401,1,
480,21,14,1,4,1,9.189921306825099,0,1,-1.6379087710107956,1,0,1,7,1,0.32,0,,0.8776,1,
481,29,13,0,5,5,5.73537498170353,2,1,-1.5934298441469432,2,0,1,7,2,0.24378017008742037,0,1,0.9448,1,
482,37,17,1,6,1,7.2483476966508515,0,1,-1.8461031274977504,2,0,1,5,1,0.2761352551596984,0,0,0.8558,1,
483,1,14,0,10,2,5.808217216058773,,0,-2.0051854277525525,1,0,1,8,0,0.3144710955622715,0,0,0.8522,1,
484,45,14,1,6,5,7.753498828780802,0,1,0.411959437794698,0,1,1,6,3,0.1934270043028736,0,0,0.9857,1,
485,41,14,1,4,5,2.4817917518308326,1,0,0.34677960327923746,0,1,1,8,0,0.2104108774739028,0,1,0.9875,1,
486,47,16,1,4,2,7.938216109151645,2,0,-1.6092582660463062,3,0,1,3,1,0.32,0,0,0.901,1,
487,14,13,0,3,5,1.1416038681775114,1,1,0.545962771148642,0,0,1,1,2,0.21887663841704003,0,1,0.9967,1,
488,23,13,0,7,1,3.132147071520011,1,1,-2.16385018538673,2,0,1,8,3,0.3173105672083048,0,0,0.9058,1,
489,26,15,0,8,1,,0,1,-1.7608364112455013,2,0,2,10,0,0.32,0,0,0.7741,1,
490,7,16,1,7,1,,2,1,-2.5845473321924066,3,0,2,11,1,0.27431987423470866,0,0,0.5419,1,
491,17,16,1,8,3,0.9368990111141506,0,1,-0.787699801574381,1,0,1,2,2,0.26269736248480463,0,1,0.9774,1,
492,2,15,1,4,1,,0,1,-2.1184229656963547,2,0,1,10,0,0.2623437685449086,0,0,0.6282,1,
493,6,14,1,7,3,9.49961277003718,1,1,-2.26970150376531,4,0,3,13,1,0.21584428283323803,1,0,0.7122,0,health_related
494,24,17,0,6,2,4.980635056096721,0,1,-0.5177997208080021,1,0,3,19,0,0.21361946302507698,0,,0.6933,1,
495,15,17,0,1,2,,0,1,-1.3439157825772217,2,1,1,9,1,0.22031886228051356,0,0,0.9229,1,
496,4,13,0,4,4,3.650562955756114,1,1,-0.6947170245555845,1,0,1,2,1,0.23877567457600196,0,0,0.9765,1,
497,40,14,0,7,3,11.884816678488654,1,0,-0.3721143804278208,1,0,1,3,0,0.3010680484532354,0,1,0.9167,1,
498,6,15,0,9,2,4.073954313298081,0,0,-2.56907348139303,3,0,2,11,1,,0,1,0.7597,1,
499,11,15,1,5,1,10.527469886391556,0,1,-0.4900595419347834,1,0,1,3,0,0.292611021027786,0,0,0.956,1,
500,12,17,1,2,4,7.395730363336099,2,1,-0.4433008251915376,2,0,2,11,0,0.25695992388421546,0,0,0.9636,1,
501,25,17,0,1,3,6.820673442259132,0,1,0.08677194173019165,1,0,1,3,0,0.20165461615212124,0,,0.9683,1,
502,47,16,1,1,5,0.7871241554774947,2,1,-0.4618510677639837,1,0,1,15,0,0.24814137305345227,0,0,0.9806,1,
503,2,14,0,7,1,11.500869580481268,1,1,-1.3109906919986114,1,0,2,10,2,0.28681861268409825,0,0,0.7442,1,
504,8,13,0,6,5,5.698222586102288,2,0,-1.1977955474096382,2,1,1,3,2,,0,1,0.9545,1,
505,16,16,0,8,5,4.489450674499561,2,1,-0.3409924883614184,2,1,2,8,0,0.15408788421877145,0,1,0.9554,1,
506,6,17,1,4,5,2.5755432035316748,0,0,-0.5463321784526932,2,0,3,13,1,0.1554580647265318,0,0,0.9444,1,
507,1,17,0,3,2,8.287008113767778,2,1,-0.824463068703529,1,0,1,3,2,0.2205839778711852,0,0,0.9858,1,
508,44,14,1,3,4,8.473315847029095,2,1,0.27218988180766157,0,0,3,13,0,0.18361563544783444,0,1,0.9721,1,
509,11,16,0,2,2,3.1829173764896295,0,1,-0.46527327565326604,0,0,1,4,2,0.2885691621912145,0,0,0.9811,1,
510,30,13,0,3,4,6.683676874064221,1,1,-1.752266475396934,3,0,1,2,3,0.16448266022531363,0,,0.9045,1,
511,42,17,0,7,2,17.904396809713127,1,1,-2.1104766984253125,1,1,3,12,0,0.319120617912252,0,0,0.5952,1,
512,35,13,1,3,4,,2,0,-0.7799633831780484,2,0,1,5,1,0.27786198579911386,0,0,0.9427,1,
513,2,16,1,7,1,18.70702178720142,0,1,-1.831018353812833,3,0,1,8,0,0.3177427692450495,0,0,0.3239,1,
514,17,16,1,2,2,5.919260638866597,0,1,-0.968989523289455,0,0,1,5,1,0.3028311879483686,0,0,0.9428,1,
515,3,15,1,8,2,14.109776236189711,0,1,-0.22827986011585732,1,0,1,6,0,0.20155919982928835,0,0,0.8492,1,
516,44,17,0,3,1,6.166112566000678,,0,-3.3308065925867565,4,0,2,11,1,,1,0,0.7115,0,other
517,22,13,1,7,2,13.341257522684357,0,1,-1.7319008815234926,2,0,1,3,0,0.32,0,,0.7726,1,
518,46,17,1,7,3,8.20529704557664,0,0,-2.1894380227490355,2,0,1,7,1,0.2982224370590626,0,0,0.6817,0,academic_performance
519,19,14,1,4,3,13.927719061933455,0,1,-1.839714685455939,3,0,1,9,1,0.28139177554603256,0,0,0.7787,1,
520,27,16,1,4,4,1.2980466589465671,1,0,-0.29055751642922345,0,1,1,2,2,,0,0,0.9798,1,
521,3,13,1,5,5,2.3601571673868142,2,0,-0.24527771284002953,2,0,1,9,2,0.20712441743301876,0,0,0.9481,1,
522,47,17,1,7,2,1.992512153263208,0,1,-1.599629928228639,3,0,2,12,0,0.2203576209064999,0,0,0.8954,1,
523,41,13,1,7,4,3.4930973154367893,2,1,0.3869554902942193,0,1,1,5,3,0.21452506158450707,0,0,0.9943,1,
524,24,17,1,8,1,8.162472997878455,,1,-1.7182221063548444,2,0,1,5,0,0.32,0,0,0.7348,0,household_pressure
525,11,14,0,6,3,3.687780778614799,0,1,-0.526032969151629,1,0,1,11,0,0.274880394235175,0,,0.9458,1,
526,21,15,0,6,1,5.895260765628335,0,1,-1.1950026726366372,2,0,2,9,2,0.3004350142850605,0,0,0.8444,1,
527,21,16,0,4,1,1.338459116345845,1,1,-1.5782666703355388,1,0,1,3,2,,0,0,0.9317,1,
528,37,16,0,6,4,11.447811767676903,1,1,-0.5851396450246482,2,0,2,11,0,0.2253030005555453,0,1,0.8511,1,
529,15,15,1,4,4,5.790872294830875,0,0,-0.4647973421736411,1,0,2,7,1,0.23876460304814692,0,1,0.9246,1,
530,31,17,0,4,2,3.2865581026155835,0,1,-1.4979583879099398,1,0,1,4,1,0.24415471161235353,0,1,0.9721,1,
531,39,16,1,7,4,6.280663324889367,2,1,-0.44580687698500276,1,0,1,7,1,0.227655966261802,0,1,0.9837,1,
532,10,15,0,8,2,16.14718877274104,0,1,-1.9919852331533694,3,0,1,5,0,0.2529687544635658,0,0,0.5911,0,commute_distance
533,37,13,1,4,3,3.164532189449476,1,1,0.4241341213573333,1,0,1,4,0,0.30709475155123855,0,1,0.9853,1,
534,25,14,1,5,4,1.6222019440974562,2,1,-0.42148808068318433,1,0,1,3,1,0.1921385577233936,0,,0.99,1,
535,10,15,0,2,1,6.841375580499059,0,1,-1.542802855361233,3,0,1,7,1,0.2541723768015919,0,0,0.763,1,
536,1,17,0,0,2,8.972376309432542,0,0,-0.34948134959098787,2,0,1,4,1,0.22972066206382316,0,,0.9441,1,
537,42,15,0,4,2,,,1,-3.313776528677334,6,0,2,16,1,0.32,1,1,0.6396,1,
538,42,13,1,4,3,2.7931572157255156,1,1,0.29221633244064377,0,0,1,1,1,0.30761213851957997,0,0,0.976,1,
539,3,14,0,4,1,7.4563247859693735,0,1,-2.648849061968252,4,0,1,3,1,0.2704784493919054,1,0,0.5979,1,
540,26,15,0,7,3,3.5824003833478235,0,0,-1.0506470047272725,1,1,1,6,0,0.25539263014315083,0,1,0.9023,0,household_pressure
541,5,13,1,7,4,1.9930989740864191,1,0,0.7147084948593617,0,0,1,3,1,0.21665646509367167,0,0,0.9928,1,
542,3,17,1,7,1,1.6531698520812566,0,1,-0.27639361023807907,1,0,1,6,1,0.2864799577455605,0,0,0.8593,1,
543,3,14,0,8,2,2.967765400087111,0,0,-3.2984169057123522,4,0,2,15,1,0.2222005726315661,1,0,0.3998,1,
544,45,16,0,8,1,3.8352702840269974,0,1,-2.654211517513507,2,0,3,15,0,0.30375041222079796,0,1,0.6843,1,
545,24,16,0,4,3,15.349530383840985,1,1,-1.6184146272881237,4,0,1,3,1,0.2874543352855208,1,0,0.758,0,academic_performance
546,47,16,0,5,3,,0,1,-1.5521780772113694,2,0,1,3,0,0.2712521738169512,0,1,0.9421,1,
547,37,15,0,3,3,15.693206192010146,1,0,-0.9808391799431595,2,0,1,7,2,,0,0,0.7548,1,
548,35,15,0,2,3,,0,0,-1.9734963883453633,4,0,2,10,1,0.2493730036426226,1,0,0.6663,0,academic_performance
549,6,13,0,6,4,5.829965552751813,0,1,-1.2067126289111738,1,0,1,4,0,0.2648876771191958,0,,0.9526,1,
550,21,14,1,3,4,2.293371727764798,2,0,-0.962264947980233,1,0,3,10,1,0.20091424915303074,0,1,0.9752,1,
551,27,15,1,10,1,4.1836132146223575,0,1,-2.0963554072136117,3,0,1,11,1,0.3176332372927815,0,0,0.7106,1,
552,28,15,1,4,3,20.0,1,0,-1.5029310698497433,3,0,2,10,0,0.278306173494024,0,0,0.4572,1,
553,7,17,0,4,3,15.86330278669139,1,1,-0.7859365368657885,2,0,3,18,0,0.2707406046406858,0,0,0.7849,0,health_related
554,1,16,0,2,2,11.538210167388039,0,1,-1.7604513536722615,1,0,3,16,0,0.3053732158471428,0,0,0.9011,1,
555,29,17,0,5,2,2.1421828554234055,0,1,-1.830392633232921,3,0,2,5,2,0.2844456409514214,0,0,0.896,1,
556,6,15,0,4,1,18.945753966872747,1,1,-1.0707735685111528,1,0,1,8,2,0.29066323596660365,0,1,0.8037,1,
557,45,15,1,5,4,0.4822351014194319,1,1,0.45991788775326004,0,0,1,1,2,0.25919026382259946,0,1,0.9942,1,
558,16,16,0,2,1,20.0,0,0,-1.3968510544227903,2,0,1,3,1,0.2979836445760948,0,0,0.2573,0,commute_distance
559,44,15,0,6,3,,1,1,-2.7154711227343364,5,0,1,11,1,0.2224465728516703,1,0,0.7575,1,
560,20,17,1,4,5,2.3485788482420493,1,0,0.08490688268049784,2,0,3,18,0,0.14821881438479342,0,0,0.9724,1,
561,20,15,0,6,4,0.42780124585386525,1,1,0.04880945838329104,1,0,2,11,0,0.17067424580575669,0,0,0.9861,1,
562,36,16,1,3,1,2.7623038450657567,0,1,0.8377444984050457,0,0,2,7,0,0.26954758777168064,0,0,0.9521,1,
563,43,17,0,4,4,4.907294291966736,0,0,-0.32742432758028056,1,0,1,4,0,0.2427379535849491,0,0,0.9416,1,
564,9,16,1,5,3,8.781120721241523,0,0,-0.5647727402689275,0,0,1,4,2,0.25731974013457043,0,0,0.9349,1,
565,21,14,0,4,4,4.64270890767115,2,1,0.1424128026573156,1,0,1,3,2,0.25613384049434224,0,0,0.9871,1,
566,6,17,1,4,2,10.44164401134077,,1,-0.7643466423319364,1,0,1,4,2,0.2626456637914051,0,0,0.9111,1,
567,33,17,1,2,5,4.519823756523552,1,1,-0.6198172056733804,2,0,1,4,3,0.23569854486337508,0,0,0.9582,1,
568,33,15,0,4,3,9.649864157606098,2,0,0.6232548761412402,1,0,1,8,1,0.1899827419421419,0,0,0.9117,1,
569,7,17,1,5,1,0.283603769215546,1,1,-0.8092688578748798,1,0,2,12,2,0.3149505124879038,0,0,0.9441,1,
570,42,14,1,4,2,3.377698941963055,1,1,-1.0340895834355224,1,0,1,0,2,0.2825092031176888,0,0,0.9559,1,
571,47,15,0,7,1,11.009189282404371,0,1,-2.839346132817438,4,0,1,2,1,0.29936217272031534,1,0,0.6259,1,
572,42,16,0,2,1,3.4399471081499082,0,1,-2.6357600835541852,4,0,1,6,0,0.32,1,0,0.8247,1,
573,38,13,0,5,1,,1,1,-1.4912159927851956,2,0,2,10,1,0.23004334395089746,0,1,0.9194,1,
574,35,17,1,3,1,11.213019034608406,0,1,-1.0729895663499245,0,1,2,10,0,0.32,0,1,0.9347,1,
575,14,17,1,7,4,1.7995065980660023,1,1,-0.39175644732020054,0,1,1,7,1,0.2370048151582776,0,1,0.9886,0,household_pressure
576,47,17,0,5,3,4.4669832496370825,1,1,-0.12801184074130859,0,0,3,12,0,0.2889881844084613,0,0,0.9499,1,
577,15,13,0,4,2,14.695456569618406,0,1,-1.8777078095857436,3,0,2,8,1,0.26054856880289023,0,1,0.6696,1,
578,25,13,1,6,3,3.931990409857657,1,1,-1.6556582915258213,3,0,3,6,2,0.22959354208894814,0,0,0.927,1,
579,34,14,0,4,5,4.8494733331942586,2,1,-0.9417518652543186,2,1,1,0,2,0.24727561152556804,0,1,0.9731,1,
580,37,15,0,7,2,,0,1,-1.661951410781549,1,0,1,7,1,0.2632009879119648,0,1,0.919,1,
581,16,15,0,9,2,8.88680040467307,,1,-1.8160886830375704,3,0,1,5,1,0.32,0,0,0.8003,1,
582,20,13,0,3,1,5.424681166199119,,1,-3.90900647200951,7,0,3,13,0,0.2286096238208295,1,0,0.5452,0,academic_performance
583,23,16,1,4,1,1.990198125937722,0,0,-0.29892848609489775,0,0,1,6,2,0.2630614463526144,0,0,0.95,1,
584,17,15,0,7,1,11.062318005813031,0,0,-1.648266433091129,2,0,2,5,0,0.3088922902083255,0,0,0.6131,1,
585,16,14,1,2,3,5.163807876920264,2,0,-1.063151216362357,2,0,3,12,1,0.23108091337496534,0,1,0.8942,1,
586,43,15,0,3,3,10.266255584816847,0,0,-2.498277223319235,5,0,1,4,1,0.2773926136205592,1,0,0.5767,1,
587,12,15,0,2,3,4.725619109319843,0,1,-1.824043569959237,2,0,3,16,1,0.29487705031890316,0,0,0.8869,1,
588,21,14,0,3,4,5.291338410503382,1,1,-0.35561169996764475,1,1,2,11,1,0.2652125991314157,0,0,0.9708,1,
589,8,16,0,10,1,5.885833716973824,1,1,0.4198967575233219,1,0,3,14,1,0.23522340472680506,0,1,0.9475,1,
590,36,17,1,2,3,5.150049433667176,2,1,-1.0059123340637575,0,0,1,3,2,0.19097598062965634,0,0,0.9815,1,
591,38,14,1,6,5,5.312314443508534,1,0,0.6488360475591075,1,1,3,12,2,0.1833250345625723,0,1,0.9849,1,
592,24,16,1,3,3,11.736485499505948,1,1,-1.2597787042323416,2,0,1,6,0,0.2360479055712384,0,0,0.833,1,
593,3,13,0,2,4,10.357613827330416,,1,-0.07390666506458765,2,0,1,6,2,0.17739779887914844,0,1,0.9751,1,
594,6,14,0,5,3,7.020475720547026,1,0,-0.5875943540321693,2,0,3,12,0,0.23906978277453367,0,0,0.846,1,
595,12,15,1,10,1,,0,0,-0.24427710594264662,1,0,2,6,2,0.2560029188596225,0,0,0.8973,1,
596,6,16,1,3,5,3.8969159811588607,2,1,-0.9237045114086121,2,0,2,11,2,0.17727760292009137,0,0,0.9862,1,
597,11,14,1,2,2,5.370272138069011,,0,-2.7019194758925345,3,0,1,7,0,0.2916477176424531,0,0,0.7916,1,
598,24,14,1,6,1,7.038794637813516,0,1,-1.5761751073134342,1,0,3,15,1,0.26932471876746955,0,0,0.7836,1,
599,28,17,1,1,3,4.198644161859298,1,1,-1.6441848282979215,3,0,1,5,1,,0,1,0.9389,1,
600,34,14,1,8,1,13.147351378490681,0,1,-1.2999297574012532,1,1,1,5,0,0.31932313419807923,0,1,0.7344,1,
601,44,14,0,10,2,2.8773646589180895,,0,-1.39017116001418,3,0,1,6,0,0.21545961490258167,0,1,0.8281,1,
602,35,16,1,4,3,3.3880937024506634,0,0,-0.21601085696419958,1,0,1,3,0,0.2710954884728962,0,0,0.9403,1,
603,23,13,1,4,1,17.145013592134536,2,1,-3.1772900270632,4,0,2,8,3,0.31855280818167453,1,0,0.6295,0,academic_performance
604,16,16,1,1,4,14.826760972999278,2,0,-0.5214372981325701,1,0,2,9,0,0.23374401672204725,0,1,0.9294,1,
605,41,15,1,8,1,1.5046679904071483,1,0,-2.8139486316365163,2,0,2,11,0,0.26889459837347446,0,0,0.7505,1,
606,1,16,1,2,3,15.614646192646687,0,1,-2.0737646332897075,4,1,1,6,1,0.1917462143093574,1,0,0.7952,1,
607,35,17,1,6,3,1.9989891909250848,0,1,-0.44054019649026466,1,0,2,9,0,0.24627140870695807,0,0,0.9559,1,
608,26,14,1,9,2,5.253238002235381,1,1,-2.334721662314935,4,0,1,6,0,0.20024224295519746,1,0,0.7209,0,academic_performance
609,24,14,1,2,5,1.123780063024895,0,0,-0.3693901425542274,0,0,1,4,1,0.18397810821308722,0,0,0.9762,1,
610,9,13,1,7,4,,2,1,-2.1158173503380784,3,0,1,6,1,0.2051880907075676,0,,0.8695,1,
611,14,16,1,8,3,8.121617445534403,2,1,0.2540361065443637,1,1,1,3,1,0.1950406495220179,0,0,0.9657,1,
612,16,15,1,3,3,3.934016821330859,0,1,-0.0647941005057521,0,0,1,7,1,0.30848173998386685,0,1,0.9669,1,
613,2,17,1,2,4,0.2190438911264519,1,0,-0.6165563580762958,2,0,2,10,0,0.17884311580735912,0,1,0.9668,1,
614,27,16,0,6,1,7.3510826704847005,2,0,-0.7125108456242654,2,0,1,5,1,0.32,0,0,0.8228,0,financial_instability
615,27,17,0,6,4,4.721480194382772,0,1,0.5190909571843342,0,1,2,10,2,0.17961549719345316,0,1,0.9861,1,
616,19,17,0,5,2,1.5669170480504413,0,1,-1.7850973370238945,2,0,1,3,0,0.21757766625800604,0,0,0.9396,1,
617,43,17,1,7,1,12.784139988704013,0,1,-1.4048837532903977,1,0,3,15,2,0.25393010810663613,0,0,0.7926,0,health_related
618,22,17,1,7,2,5.168230636389506,1,1,-3.075598949860848,4,0,1,2,1,0.31193431214146244,1,0,0.8319,1,
619,4,17,1,5,2,14.14450164078382,1,1,-0.8559956386135585,1,0,2,7,0,0.29685311458921015,0,0,0.936,1,
620,3,17,0,2,5,4.76784390540316,1,1,0.10346393663361256,1,0,1,8,1,0.16250516613190882,0,0,0.9608,1,
621,18,14,0,12,2,1.7523377131050788,0,1,0.46396660346582763,2,1,3,7,0,0.21676981164872772,0,0,0.9133,1,
622,9,14,1,7,2,2.374381557954573,2,1,-1.0906596689243682,1,1,1,10,1,0.2819591551551012,0,1,0.9647,1,
623,41,15,0,4,4,5.344538817141009,0,1,-1.7697218743105778,3,0,2,14,0,0.2392177840267144,0,,0.8579,1,
624,40,17,1,4,4,5.0549290287939845,1,0,-1.13317981061574,1,0,1,7,0,0.1750649608163899,0,0,0.9337,1,
625,46,13,0,5,2,6.735917373362271,0,1,-2.0968649192818987,3,0,1,5,1,0.28640116083195094,0,0,0.7065,1,
626,25,17,1,3,4,11.93799568616616,1,0,-0.7872823895131336,1,0,1,3,2,0.26792178895473684,0,0,0.9446,1,
627,23,14,1,4,1,8.749928197037091,2,1,-1.305776806310957,2,0,1,5,2,0.30563137934139717,0,0,0.8819,1,
628,42,14,0,3,4,,1,1,-0.052261419573229995,1,0,1,3,0,0.16241259864523697,0,0,0.9156,1,
629,30,14,0,6,1,8.070750837447319,1,1,-3.920964617863884,5,0,1,3,1,,1,0,0.5416,0,academic_performance
630,41,13,1,1,1,9.01736915249152,0,1,-3.794635460978113,5,0,1,2,2,,1,0,0.424,0,academic_performance
631,10,14,1,7,5,8.374501551861902,1,1,-0.08226073657698914,1,0,1,3,3,0.1667186368864374,0,0,0.9022,1,
632,10,13,1,1,5,,1,1,1.1176562086725332,0,0,1,7,3,0.18576302339724532,0,1,0.9844,1,
633,3,17,0,4,3,2.286610443742888,2,0,-1.2967068961977068,0,0,1,4,2,0.2714697634671962,0,,0.9577,1,
634,19,16,0,5,2,5.810125004376734,1,1,-0.9357466732830584,2,0,1,6,1,0.23477520659133175,0,0,0.9317,0,other
635,38,16,0,5,4,0.8037188788764472,0,1,-2.2189685466720177,3,0,2,8,1,0.2732426270295352,0,0,0.9329,1,
636,25,17,1,4,2,13.75093612548045,0,1,-1.1231770519591555,1,0,3,15,0,0.2746303932799743,0,0,0.7603,1,
637,26,13,1,7,3,8.487833812947885,,1,-2.1325273403870133,2,0,1,6,0,0.26182294195106376,0,0,0.7825,1,
638,5,14,1,7,1,5.439626995365599,0,1,-2.0667428141736837,4,0,1,6,0,0.277227712052121,1,0,0.6816,1,
639,6,17,1,7,3,6.196468816915892,0,0,0.25403155701604785,1,1,2,10,0,0.21512847537947835,0,0,0.9252,1,
640,5,17,1,4,1,20.0,1,1,-1.6998261787905729,2,0,1,4,1,0.2853580462170484,0,0,0.5724,1,
641,18,14,0,6,2,5.0548700781168225,,0,-1.3224238954274044,4,0,1,3,1,0.2741120751346364,1,0,0.6153,1,
642,40,14,0,2,1,14.555559390619985,0,1,-1.4270164080548586,2,0,1,5,1,0.32,0,1,0.8682,1,
643,35,13,1,6,4,5.8862645894809145,0,1,-1.2604267989081035,3,0,1,2,2,0.2721789298873496,0,0,0.9336,1,
644,39,16,1,4,3,6.506777726980483,0,1,-0.466104734752399,0,0,1,7,0,0.20487897285624873,0,0,0.9579,1,
645,14,16,1,2,4,0.9528867841969658,2,1,-0.07522174741520216,0,0,3,13,1,0.16368847029876216,0,0,0.9849,1,
646,19,13,0,3,4,2.514113902080243,2,0,-1.7761314835276634,3,0,1,7,1,0.19273467687546592,0,0,0.9208,1,
647,46,16,1,5,1,,1,0,-3.7637119278063444,6,0,2,8,0,0.2601531162476739,1,0,0.558,0,academic_performance
648,34,16,1,2,5,5.173384479884361,,1,0.5457236049351452,1,0,3,17,0,0.15753002060595814,0,0,0.9495,1,
649,33,14,1,3,4,14.610828067170843,1,0,-0.25994074869783146,1,1,1,5,1,0.16322786859681304,0,0,0.8778,1,
650,25,13,1,3,2,1.1550587818534963,0,1,-1.3033569231255946,1,1,2,18,0,0.22063074845030037,0,0,0.9033,1,
651,5,14,0,3,3,15.583573211627693,0,1,0.6895007299916452,0,1,1,7,1,0.2544865154769427,0,0,0.9791,1,
652,36,15,1,6,1,6.909006605376608,0,1,-1.2550065284321812,2,0,1,5,0,0.3132106370046019,0,0,0.7874,1,
653,18,15,0,5,1,4.348529452825357,0,1,-1.4560034807068756,4,0,1,4,1,0.27148327439875125,1,1,0.8812,0,academic_performance
