age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access
13,0,9,3,10.184546052069162,0,1,0.467932906668589,4,0,3,9,3,0.18544313222007003,1,0
13,0,6,1,1.5345260001324195,1,1,2.847593270328523,1,0,1,2,0,0.28781533378303126,0,0
14,1,2,3,2.950348086207764,2,0,-0.5300100771999932,0,0,1,1,0,0.16925191003479412,0,0
17,0,2,1,3.721402977680805,2,1,-3.6139049326897683,2,0,2,3,0,0.3056301658299546,0,1
15,0,0,3,1.233993579800043,0,1,0.645793960170546,0,0,1,7,0,0.14096845858455992,0,0
13,0,5,4,2.575110532256854,1,1,-1.5222092996513659,1,0,1,3,3,0.1567249992435952,0,0
15,1,4,3,3.5490967627145427,0,0,-1.7002797012811062,1,0,1,4,2,0.1920865224715413,0,0
15,1,2,5,3.337816665039967,2,0,-1.1748229609679035,8,1,1,5,3,0.28341685702035424,1,1
16,0,5,2,5.956434160063093,1,1,1.7620121181789454,2,0,3,27,0,0.131688957850519,0,0
15,1,5,1,2.959605732308528,0,1,0.012120360738185159,3,0,1,3,1,0.1493652315603274,0,0
13,1,5,5,4.927428168602657,2,0,1.0427289732290892,2,0,2,11,1,0.16635145874801643,0,0
16,1,3,4,12.522545974145158,1,0,-0.1893022675488048,1,0,2,9,3,0.1514044602227273,0,0
15,0,4,5,3.767184323264874,1,1,-3.727455484202419,2,1,2,9,2,0.18911231979651405,0,0
13,0,1,5,2.2655858050571624,0,1,0.572207810102277,1,0,2,12,2,0.19417936779702433,0,0
15,1,3,1,5.854619537026958,0,1,1.659275375729541,3,0,1,9,3,0.3097063348545898,0,0
17,1,5,5,3.318457915211583,0,0,1.2976235682432424,2,0,1,5,1,0.262381564492857,0,1
14,0,3,2,2.1240887195223683,2,0,3.6059086309885644,2,0,1,8,0,0.23573168324007165,0,0
17,0,5,2,6.8654785553220075,1,0,-3.5607925472762902,1,0,2,13,1,0.22935770482247175,0,0
15,1,8,1,5.219215346543216,1,1,-2.952236184250552,2,0,1,7,2,0.22535600068376094,0,0
16,0,3,1,12.320015145222138,0,0,-1.0617341221609062,2,0,1,8,1,0.1545510187239574,0,0
15,0,5,4,3.5104046610622763,2,1,-3.091646697324494,2,0,1,7,0,0.2865798981177755,0,0
17,0,2,3,2.5427741786061504,0,0,1.685240810956969,0,0,1,8,1,0.25155420604527995,0,0
13,0,4,3,7.405536624365979,0,1,-1.4068047187263844,2,1,1,8,0,0.23956324832738185,0,1
13,1,6,3,6.422400784593888,0,1,-0.9643330936578675,2,0,1,5,0,0.26067145523721036,0,0
16,0,2,5,2.022651387958661,0,0,2.1763562359806246,3,0,1,8,3,0.23328325142592304,0,0
17,1,2,5,4.02790865361545,0,0,1.760916268710039,1,0,2,18,0,0.24505377967263528,0,0
15,1,5,5,2.8138712163292645,1,1,-0.3741044748313943,2,0,2,12,1,0.25564498635239874,0,0
17,1,4,2,2.5374760971871524,1,0,2.635831999868713,3,0,1,5,3,0.2424587186846821,0,0
15,1,6,1,5.0754712742506385,2,1,-0.819576340895112,1,0,2,9,0,0.21759236755401817,0,0
15,1,2,1,10.308911553710871,0,1,-0.219909067760484,4,0,1,1,2,0.14088879136986882,1,0
13,1,5,3,3.6429007885784612,1,1,1.5066031017802586,0,1,3,13,2,0.25421443552857953,0,0
17,1,3,4,3.6908943505989895,0,1,0.23914912734877214,0,1,2,15,0,0.2083822749157203,0,0
16,1,4,1,1.5620802723675307,1,1,0.4186504234514006,4,1,1,8,2,0.1807917239778053,1,0
15,1,1,2,10.903102561264479,0,0,2.4233099406810235,1,0,1,8,0,0.14959573125691164,0,0
14,1,1,4,6.2924169295756265,1,1,3.674176302647691,0,1,2,13,0,0.23235669161541853,0,1
14,0,4,4,2.3917845872285617,1,1,-3.1013800811524455,3,0,2,9,0,0.1623183986579228,0,0
17,0,1,1,3.6301297957655567,0,1,2.898649997173778,1,0,1,3,1,0.223851283165869,0,0
13,1,2,1,2.09030187091455,0,0,-0.3513398766294329,3,0,1,5,1,0.2550197556283546,0,0
13,1,6,1,4.630807612414134,0,1,-1.857666315271329,3,0,1,7,1,0.22446984042863694,0,0
13,0,3,4,4.895412235758666,0,1,-1.0935053322301174,1,0,1,8,2,0.26163743209023704,0,0
13,0,3,4,2.4007854159242488,1,0,0.3040870404664879,1,1,1,4,3,0.12570380075504986,0,0
17,1,4,3,0.6132941871032308,0,0,-0.26790028937726607,3,0,1,3,3,0.13545322958980083,0,0
13,1,7,1,13.592728546426983,2,1,-1.2522093150020153,1,0,1,8,1,0.291067197912917,0,1
14,0,7,4,1.2931858443074098,0,1,-0.8669470345043441,0,0,1,2,2,0.3077308851254309,0,0
13,0,5,2,2.659101356903843,2,0,1.4770780008056592,1,1,1,7,1,0.29429397980945093,0,0
13,0,1,1,5.412416679884528,0,0,-0.2589802188782989,1,1,1,4,0,0.21166551657175647,0,1
15,0,7,4,9.191223929155118,1,0,0.41709439578145013,3,0,2,7,3,0.19812422498421844,0,0
13,1,8,5,3.7825179462088965,1,0,-2.508233565528507,0,0,1,5,0,0.31467935102161304,0,0
14,1,8,3,4.969263327120664,0,1,2.7904166077029653,1,1,1,5,2,0.19887010427628787,0,0
15,0,6,2,3.4394783982316754,0,1,-2.093510384036459,1,0,2,15,2,0.2775836408898784,0,1
16,0,5,2,2.1185557298895388,1,1,3.4223083847754063,0,0,1,5,1,0.27955763319858085,0,1
13,0,0,2,4.841805894984552,0,0,-0.9674832897222814,1,1,1,7,3,0.2646212836659465,0,0
16,0,1,4,8.01696744159912,0,0,-0.22085684703015535,3,0,1,7,2,0.1697585720984624,0,0
17,1,3,3,6.088500534426232,0,1,-0.6070323789750119,1,0,1,2,2,0.20710754963090056,0,0
17,1,5,1,10.063298760816936,0,1,-1.534152872439821,1,1,2,8,1,0.2672590531321999,0,0
15,0,2,3,6.7386331409554545,0,1,1.54640707665212,4,0,1,6,0,0.18642448839262138,1,0
13,1,7,1,6.2846981480707935,0,1,-0.14918838729794587,1,0,1,6,3,0.22819944589175828,0,0
17,1,1,5,4.851071540245799,2,1,0.2907859632048425,5,0,1,6,3,0.22329641148996937,1,0
15,1,4,1,5.080340050551023,0,0,-0.8513462935356593,0,0,3,19,3,0.14070560735019208,0,0
14,1,2,2,0.9123506446587776,1,1,2.5875605179292775,1,1,1,6,1,0.27318709236393085,0,0
14,1,5,5,4.645003842251832,0,0,-0.14423833131500446,1,1,1,8,2,0.17266457867234508,0,0
15,0,3,2,4.214395678294865,0,1,2.8301871695640894,1,0,1,8,3,0.2767474832069683,0,1
16,0,5,4,1.4830262421148914,0,0,0.02761108838640426,3,1,1,5,0,0.31781577320541177,0,0
14,0,10,5,2.3307553852327763,0,1,0.5996593103807506,4,1,1,5,1,0.22052047259089957,1,0
15,1,2,2,2.38796861035738,0,1,1.1213893335237741,0,0,1,5,3,0.25699931029395595,0,1
14,1,6,3,3.4571924708893382,0,0,1.9627699785140478,3,1,2,12,0,0.270192076851285,0,0
14,1,10,3,11.544181957898171,0,1,-0.2989420217164803,2,0,1,4,3,0.15719435433830728,0,1
16,1,3,3,6.465695874481985,0,0,-0.01389715691054514,2,0,2,3,1,0.2457850677916285,0,1
13,1,6,5,11.719082593791834,2,0,0.6294942902862057,0,1,3,14,2,0.24115343794925037,0,1
17,1,1,3,3.1762633649071543,0,0,0.8939817058514072,2,0,2,10,1,0.3106436399584067,0,1
16,0,1,4,5.77257113976263,1,1,-0.29763885613348584,4,1,1,4,3,0.1464445424912159,1,0
15,1,6,2,1.539901856121526,0,0,1.7711616982358005,2,0,1,3,0,0.26148110886491827,0,1
16,0,6,4,7.601268490067163,2,1,1.5830846944924932,0,0,2,9,1,0.19843444439470936,0,1
16,1,1,4,3.6340717108602756,0,0,-0.688700937850609,2,1,1,7,0,0.21071144608599102,0,0
17,1,2,1,2.0764383099747747,1,0,1.6560509048406664,1,0,2,14,2,0.1806570574187107,0,0
17,0,2,1,4.443674638951446,1,1,1.8177475060797095,1,0,1,6,2,0.2749472999561289,0,1
14,0,2,2,12.224726100202117,2,0,0.3519923520768172,0,0,1,4,0,0.13068525766231553,0,0
17,0,3,4,5.401232827725375,2,1,0.6145429198614624,2,0,1,4,1,0.2502789693472306,0,0
15,0,4,4,8.5438225880881,1,0,-1.8749097206276322,0,0,1,9,0,0.16145359300995385,0,1
16,1,5,3,1.9868483707480202,1,1,0.2696660681164115,0,0,1,8,3,0.2445823794214609,0,0
17,1,1,5,1.9708736454483688,2,0,-0.24119355407233445,0,1,2,8,1,0.2599196896666834,0,0
13,1,4,5,5.801404854689106,0,0,2.469809405516172,2,0,1,4,1,0.16854740841605137,0,1
15,0,5,2,8.141422552564824,1,0,2.8591036159217085,0,1,1,9,3,0.2154325212981778,0,0
16,0,6,5,4.5461203018907765,0,0,1.920401321058642,2,0,2,6,0,0.3165751124562646,0,0
16,0,4,5,0.9416411387666601,0,1,-0.9033179011101267,0,0,1,1,2,0.2591873232862879,0,0
13,0,4,4,12.425477101150735,0,1,-0.4699020086620061,2,0,1,8,0,0.17720462052945626,0,0
15,0,2,4,5.947910108939949,1,1,0.15022956197134132,2,0,3,15,2,0.3001450523945215,0,0
13,0,1,3,5.946674690345896,0,0,1.8592078694643706,0,1,1,8,1,0.23207127872655736,0,0
16,1,3,4,7.588154555213743,1,0,-0.3590880385729315,3,0,2,8,2,0.12062494358510459,0,1
15,0,5,4,1.5371474155666,0,1,-0.9901214715933884,1,0,2,12,2,0.24678989836560902,0,0
17,0,6,5,2.947351116088978,0,1,1.1560226067187387,1,1,1,7,0,0.24261182478949186,0,0
13,1,1,2,15.483388669542125,1,1,0.5391519985912682,0,0,1,9,1,0.16714172093252497,0,1
13,0,3,3,2.227595492660379,0,0,-2.5837697877443038,3,0,1,7,3,0.22867030400158597,0,0
14,1,5,4,10.91918689979956,1,0,1.881726692893809,2,0,1,5,3,0.277858913913422,0,1
15,1,4,3,0.6029535314231227,2,1,-2.1614043744630465,1,0,1,7,1,0.27655188538727343,0,0
17,1,1,3,0.330080508978174,1,1,0.3744673500537052,0,1,1,4,3,0.2553518482389092,0,0
15,0,4,4,7.1876059637998155,0,0,0.6177646841373912,1,0,1,4,3,0.26639815654227694,0,1
17,0,6,3,1.2153267163960548,0,1,-1.5053281715105982,1,1,2,9,0,0.17012614243642565,0,1
16,0,4,3,6.345770678016195,0,0,2.0459678663043657,0,0,1,2,1,0.27607628788313215,0,0
13,0,7,1,2.503947028098654,0,1,0.2602785639574444,1,0,1,3,3,0.3088088961983847,0,0
15,1,3,4,6.374576739476544,0,1,1.1584640204445242,1,0,1,6,3,0.2854527058215392,0,0
16,1,4,3,4.4453328977118325,0,0,0.37696271575825313,1,0,2,8,0,0.16232194299430341,0,0
13,1,2,2,6.1068586000323775,1,1,-0.04676119327791517,1,1,1,1,1,0.26007410657528496,0,0
14,0,1,2,2.8916404948720893,2,1,-0.5590464609777207,1,0,2,9,1,0.19294970457908767,0,1
14,0,3,5,2.5108770451231104,1,1,0.47549582137489244,2,0,2,15,3,0.21119315713412157,0,0
14,1,3,3,6.007509236259198,0,1,-3.550566311026163,1,0,1,5,1,0.13679928465620514,0,1
16,0,4,2,12.679104744778755,0,1,1.8407068795898267,2,1,1,7,1,0.24069365613050858,0,1
16,0,3,4,3.4622359345450135,1,1,0.04074722720237509,5,0,1,4,1,0.16701541302216696,1,0
15,0,4,5,0.9882911500354792,0,1,1.828522502304237,2,0,1,2,1,0.22093165384402705,0,0
17,1,7,1,6.259427574509994,1,1,2.0857589974679414,3,0,1,3,1,0.18235001572855364,0,0
15,0,3,5,0.7271703276655881,1,0,2.1967433486165673,3,0,1,4,0,0.3023624166266434,0,0
16,0,1,3,5.235071202695167,1,1,-0.09531331328759839,2,1,1,4,1,0.1658296396756687,0,0
17,1,6,2,0.7229885111338618,0,0,-3.7460174815019425,2,0,1,6,2,0.27793147106823135,0,1
17,0,0,1,10.8528352451431,0,0,1.2999889486311331,0,0,2,10,1,0.20698966574005453,0,1
16,1,5,5,2.7312265975621646,1,0,-0.7025898640158572,1,0,3,15,2,0.15463521263620875,0,0
16,0,1,1,5.654132710741145,0,1,1.5428223426698402,0,0,3,21,0,0.24762630059799504,0,0
17,0,5,3,0.6999098644005701,2,1,1.3089655000818803,2,0,1,4,3,0.3003694820898344,0,0
15,1,4,3,8.45025806464832,0,1,-1.2332939031329777,1,0,1,2,0,0.30395085309705194,0,0
13,1,2,2,0.6851799230333989,1,1,-1.4057908555801688,2,1,1,9,1,0.2348887856182581,0,1
15,1,3,2,6.529988377593726,0,1,-1.0598450776948152,0,0,1,8,0,0.23924042589422895,0,0
14,0,4,2,4.043781458049146,0,1,0.4370362652809066,3,0,1,3,1,0.2023133451354529,0,0
17,0,6,5,2.098912370825188,1,0,-1.9490537515063862,1,1,2,13,3,0.3012629625833432,0,1
13,1,4,1,11.479615435934562,2,0,1.1559475621729005,3,0,1,5,2,0.2003893044741477,0,0
15,1,5,4,4.3613077943689,0,0,-0.22796129336234455,1,0,2,7,0,0.2661752745839845,0,0
13,1,4,1,6.343719669365128,2,1,1.0169548380470754,4,0,2,1,3,0.217595763489153,1,0
15,1,6,3,9.077750254182499,0,1,1.2617020227230853,1,0,2,10,0,0.19751610559789481,0,1
16,0,3,5,4.52513742277243,0,1,-0.5643692662649205,3,0,1,5,3,0.23168332046997914,0,1
16,0,3,2,6.638433148752442,2,1,-0.10260440336142007,3,1,1,3,1,0.17542341907983,0,0
17,0,2,2,3.849360199345704,1,0,-0.5892811882496569,1,1,1,9,1,0.14109596511051203,0,0
14,0,4,4,3.0386822818656545,1,0,-1.1112655748451927,1,1,2,9,0,0.16854694261545666,0,1
16,1,3,5,1.902193972742616,2,1,-1.9221860196657612,2,0,1,4,2,0.25369842402761117,0,1
14,0,4,3,4.356246080398646,2,0,-0.3930486555362346,3,0,1,7,1,0.30104718307902667,0,0
15,0,2,1,0.983996251929765,1,1,1.9237568621160475,2,1,1,4,1,0.16666628226222616,0,1
13,0,4,4,5.606556519330532,0,1,1.9157470363388567,3,0,1,1,3,0.23091807796244793,0,0
16,0,5,2,5.492924679741717,2,1,-0.10869837611637026,1,0,1,4,1,0.30223104957023317,0,0
15,0,3,3,1.5766360762945149,2,0,-0.6260336664381742,1,0,1,4,2,0.15947697728231156,0,1
17,1,5,2,5.131218290592601,2,1,-1.9999358586962965,0,0,3,15,3,0.29547900234520275,0,0
17,1,2,1,5.009690383944237,1,0,-3.7961568837019657,1,0,1,6,0,0.27849812926024076,0,0
13,1,6,5,1.6601178843910587,0,1,-0.39963287273379033,1,0,2,12,1,0.23778742032132982,0,1
15,1,1,1,3.5033468048294165,0,0,-1.2390513789818862,0,0,2,10,3,0.26628311276434435,0,0
13,1,1,4,6.040426489396039,0,1,0.8576077674771427,3,0,1,3,0,0.2424759566278463,0,0
14,1,2,3,3.618473739241393,0,1,0.9683070833583145,0,0,1,7,2,0.18379317516576213,0,1
15,0,4,1,1.6386762223386127,2,0,-3.183470978277158,1,1,1,8,1,0.21179757833247875,0,0
15,0,5,3,6.3401289975240935,0,0,0.1976604932305175,2,0,1,6,1,0.1758030190338091,0,0
14,1,7,4,3.5648554714673675,2,1,-2.663893477198658,1,0,3,14,1,0.2898881194714382,0,0
15,0,4,2,13.921121855784456,1,0,0.3896195780278675,0,1,2,7,2,0.23725301701496704,0,1
13,0,4,5,8.526253688864005,0,1,-1.065003777980574,3,0,1,3,0,0.21309924494877958,0,0
15,0,8,1,1.4966509203433107,0,1,-0.5535869868131116,0,1,1,4,3,0.22481252800344936,0,0
13,0,4,5,3.2041440722946994,0,1,0.3427551195652212,3,1,1,10,0,0.27128711220368146,0,0
16,1,1,2,4.385742389305601,0,1,-0.5035076951960903,3,1,1,7,0,0.13343196803418758,0,1
16,1,2,2,2.8551356662240277,0,1,2.1113623766348395,1,0,1,2,0,0.13592040441879022,0,0
16,1,4,3,4.056126257108698,0,1,-0.10936005300213615,1,1,1,10,1,0.2913601042764653,0,0
17,1,4,4,2.9533420767386027,2,1,3.202911669871712,0,0,1,6,3,0.3021235572181662,0,0
14,1,5,1,1.7903616612381004,0,0,-1.1895806319255653,2,1,2,9,0,0.24013525879664482,0,1
14,0,4,4,1.0991519538946128,0,1,-0.1584405666193475,2,1,1,3,0,0.23833689036994354,0,0
14,0,4,2,3.3705473432373716,1,0,0.5980165716154635,2,0,1,3,2,0.30287579521311353,0,0
16,1,5,2,4.919721701657121,1,1,-0.06677350176455653,1,0,2,12,1,0.15516819715961996,0,0
17,0,2,3,7.768442456406309,2,1,1.0438672813968104,2,1,1,6,3,0.1536860621029035,0,0
15,1,5,5,7.12187724029544,0,0,0.541939159455038,3,0,3,14,0,0.13700824157330796,0,0
15,1,2,3,2.0695803209039467,2,1,1.547373212139992,1,0,1,7,0,0.25095155623355514,0,1
16,1,6,3,6.384673560112704,1,0,0.14423584656228433,2,0,1,6,2,0.2688829959429453,0,1
13,0,5,2,4.6225011489407715,0,1,-1.5938171760879758,0,0,3,15,2,0.2182956930457428,0,0
17,1,3,3,4.120958478315439,0,1,2.1194952543619063,4,0,1,4,3,0.24117223393125634,1,1
17,0,1,3,7.414298866636476,2,0,0.8153357141728049,1,0,1,5,2,0.23540494312380433,0,0
17,0,3,3,7.663960840587473,1,0,-0.3299475916220529,3,1,1,8,2,0.19208468240579196,0,1
17,1,5,5,4.4756404949770525,1,0,-2.100912105554927,2,1,1,4,0,0.21214733065269065,0,1
13,1,5,4,1.9402639571749525,2,1,2.5558636531480965,0,1,1,3,2,0.2230043802525197,0,0
13,1,5,2,2.8086430396249846,0,1,-0.33807726069410277,1,0,1,5,1,0.2166444926043723,0,0
15,1,2,1,2.682227370864096,2,1,-1.5142388441279642,2,0,2,8,0,0.3159048813907418,0,1
14,1,2,1,9.343585800373722,0,1,-1.4594578906898692,4,0,1,2,0,0.2977335070992336,1,0
14,0,4,2,2.8559795789516835,1,0,1.2768713240751919,2,0,1,4,0,0.3185546827795822,0,0
16,1,3,1,0.4383127794516236,0,1,-0.3599856664595019,1,1,2,4,0,0.15662926978823577,0,0
15,1,2,2,2.6967059348665345,0,0,0.4254014233253811,1,0,1,5,2,0.28622873188866604,0,1
17,1,8,1,6.702526527334783,0,1,1.2585505512323218,0,1,2,7,0,0.26023054326942063,0,0
14,1,2,4,19.823019318417426,0,0,0.035991270760589576,2,0,1,5,3,0.20510271175614028,0,0
16,0,6,4,4.982901465899888,1,0,0.14880720544594822,0,0,1,6,3,0.23698718745020342,0,0
14,1,5,3,3.520516004487509,0,0,0.41309192669561,3,0,1,4,2,0.239454549464372,0,0
15,1,4,2,6.281747348205075,2,0,1.1591360741672605,3,0,2,8,3,0.23652144588062488,0,0
17,1,5,5,4.693254395425821,2,0,-1.2311629343662647,2,0,1,8,0,0.25486635351227754,0,0
14,0,8,5,4.78698455722785,1,1,-0.4321854185620775,1,1,2,15,0,0.16853759802243623,0,1
16,0,6,4,8.841787466221975,0,1,1.609912353602546,2,0,2,8,2,0.19563064525487034,0,0
16,1,4,2,5.159415519883269,1,1,1.9375885379618925,2,0,1,4,2,0.15001229321442527,0,0
16,1,4,3,3.6355271338810495,2,1,0.1380309521715139,1,1,1,5,3,0.28028878422793885,0,0
14,1,4,3,9.144868628084247,0,1,0.5303448898965486,2,0,1,4,0,0.15910223461963802,0,0
16,0,2,5,10.908157076635547,2,1,2.117787173519525,3,0,2,7,3,0.3065623523138654,0,0
16,1,9,1,4.5989280007569375,0,0,-1.0175136805153766,0,1,2,6,0,0.24265259810806672,0,0
13,0,3,5,2.0920343718270424,1,0,0.5461760896833614,1,0,2,14,3,0.25628101620971344,0,1
17,1,3,2,3.3458182561543133,0,1,-1.1235319943371587,1,0,1,8,1,0.1449200042298793,0,0
14,0,3,4,1.413996199223835,0,0,-1.7307072629945512,0,0,1,3,0,0.2572937931961091,0,0
14,0,3,3,6.572990644932962,0,1,-0.9670940100995287,0,0,1,4,3,0.2536560961223191,0,1
13,1,3,3,0.036896577293555624,0,1,-2.5158978432611505,1,1,1,3,1,0.3041579818542901,0,0
17,0,3,3,7.357714296913325,0,1,0.737652691973422,3,1,1,7,2,0.20803083566460323,0,1
17,0,4,3,4.914933587013216,0,0,-4.0,1,1,1,7,1,0.1342513190571542,0,0
15,0,5,3,0.9193825799471387,0,0,1.1542005705892036,4,0,1,9,2,0.31480534947141914,1,0
13,0,3,5,4.67812752846892,0,0,0.3842872236245262,0,0,3,9,0,0.26127764151764044,0,0
15,1,2,3,4.921804223031629,1,0,0.625164201360286,1,1,1,4,2,0.21847204422029667,0,0
15,1,5,5,3.022274496335178,0,0,0.22500453318990182,1,0,1,6,1,0.25985664852853335,0,0
15,0,2,1,1.4915666148495135,0,1,-1.4490988162916387,0,1,1,3,1,0.2321380377338202,0,0
17,0,4,1,4.697692973695405,1,0,2.0529893668381143,1,1,2,12,3,0.15505693393885905,0,0
17,0,3,1,2.9008540346859983,0,1,1.8460959740132097,0,0,2,7,2,0.3034490179445205,0,0
16,0,6,1,2.978293585902133,1,0,-0.9368719771193048,1,0,2,10,3,0.1966421256667953,0,0
17,1,8,5,5.631076330900603,1,1,-0.8681396597355164,3,1,1,5,3,0.1719703755964684,0,0
16,1,1,4,1.9467466480226727,1,0,-0.38394747915036676,1,0,2,9,1,0.22011688397801032,0,1
13,0,4,3,5.218886138613992,0,0,-0.34236195885345094,1,0,1,4,3,0.14004727320498644,0,0
13,0,6,4,0.876964189988529,2,0,-0.7256425988188957,0,0,1,8,3,0.18177452674595668,0,0
14,0,1,1,20.0,2,1,-2.173827034577227,3,1,2,14,0,0.24002716213797617,0,0
14,0,3,1,10.3890999673766,0,0,-1.7436805986114,1,1,3,13,0,0.16719236796285503,0,0
14,0,4,4,3.761269961037023,0,0,1.4185978535641104,0,0,1,10,0,0.13668456727387032,0,0
16,1,0,1,14.123282167144108,0,0,1.2950231148816251,3,1,1,7,0,0.12100840073298694,0,1
16,0,3,5,5.066410699726346,1,0,0.4965705169069444,2,0,1,4,1,0.18997103941135135,0,0
15,0,5,4,16.646144338985266,0,1,-0.45300769706152977,1,0,1,9,1,0.22607513476742258,0,0
16,0,2,3,4.525442215735173,1,1,1.1407080312558764,1,0,1,4,1,0.2876769016177292,0,0
15,1,5,4,7.9725982052008,1,0,-0.11578119619027749,2,1,1,1,2,0.13361789567095733,0,0
14,1,3,3,4.173597543261137,2,1,1.9577280946260138,1,0,3,18,2,0.13092872235263392,0,0
13,0,9,3,4.547313411596135,1,0,-1.0961365481949465,1,1,1,1,0,0.15701722922791297,0,0
17,0,4,1,3.0794703011383873,0,0,0.7873318238045365,0,0,1,5,3,0.2023034156951087,0,0
13,0,1,1,2.3640321673217777,1,0,-2.6823859933024554,0,0,3,9,3,0.2561439714563008,0,0
15,0,6,1,6.464262349299659,0,1,-1.8960630384539032,0,0,2,7,1,0.14048717111566,0,0
17,1,2,5,6.056573697854758,1,0,1.0596373772340533,0,0,2,13,2,0.24619544391564213,0,0
15,1,1,2,1.9841712038763104,0,0,-0.7030987757963538,1,1,1,3,2,0.12066392927845966,0,0
13,1,0,5,7.682378585346822,1,1,0.25916508304055375,0,0,1,6,1,0.22456925428391805,0,0
17,1,2,1,9.834124354477074,0,1,2.6255607884275896,1,1,1,6,1,0.12539104639688894,0,0
14,0,3,3,1.4225333143224823,0,0,1.7946285533576773,2,1,1,8,3,0.26205122545663007,0,1
14,0,3,1,1.4580664445151381,1,0,0.5906813132562655,2,1,2,15,2,0.13683743719153188,0,0
13,1,2,3,6.274528027863639,0,0,-0.3796150611968041,3,1,1,9,2,0.2617709241654121,0,0
15,1,4,3,2.2347828374072205,1,1,0.3636619019865366,2,1,1,3,3,0.28357503824020425,0,0
17,1,7,3,2.9085387627217845,0,1,-2.4553625759026474,1,0,1,4,1,0.3126145420057982,0,1
16,0,3,5,1.7402892571042399,2,1,0.17261262788267057,0,0,1,5,1,0.19655369172188655,0,0
15,0,9,5,1.459288145257028,1,1,1.1378395522049014,1,0,2,7,0,0.18163281909670753,0,0
15,0,4,1,8.634412367845329,1,1,0.13399161861354114,3,0,1,8,2,0.19486653065529425,0,0
17,0,9,5,0.9538010521877152,2,1,-1.044374016711028,1,0,1,3,0,0.2634959545645021,0,0
17,0,3,3,6.413959698150683,0,1,0.9190715751485223,2,0,3,11,3,0.2219816680234747,0,0
15,0,3,2,1.8474773773709094,0,0,0.42190544458348905,0,0,1,6,2,0.2412334873528487,0,1
15,1,7,2,3.5938744900396675,1,0,2.6455048602235545,2,1,1,4,2,0.24172707682875474,0,1
13,0,5,3,5.252683095763016,0,0,-1.505752978404638,0,0,1,6,0,0.15755740322784187,0,0
16,1,1,1,1.4503411785487221,0,0,1.1047175709860924,2,0,1,6,3,0.14059071914617485,0,0
16,1,7,2,3.789080173850075,2,0,-0.24845103289471315,1,0,3,11,0,0.23461940572651,0,0
13,1,4,3,12.327453842152885,1,0,0.7836177735697565,2,0,1,3,2,0.26801187051976716,0,1
15,0,4,5,4.594534547684134,1,1,0.33288306162773035,2,0,1,8,0,0.23330893389015933,0,0
17,1,7,1,4.587555806150428,0,0,-0.9720074158164221,4,1,1,2,3,0.15391689346430026,1,0
16,0,2,5,2.0285918009900814,0,0,-1.7677998589516237,1,0,2,8,1,0.19408728937009545,0,1
16,1,2,5,3.2207768171735145,1,1,-0.29390798037925814,2,0,1,3,2,0.21241015640605124,0,1
14,1,3,3,0.5007635724254664,0,1,0.04394197059717267,3,0,1,6,3,0.15482498471861278,0,0
15,1,4,4,2.552303258073115,0,0,-0.9124972205091876,0,0,3,16,1,0.1448069833478038,0,0
14,1,2,4,6.573528994298094,2,1,-1.9318866362433464,1,1,1,7,0,0.22969889706957972,0,0
17,1,6,1,14.837933574999226,0,0,3.1352793301166786,2,0,1,6,3,0.21695585715880966,0,0
14,1,5,2,3.735185078878798,1,1,-0.47848690856451126,4,0,1,6,1,0.18452591144479005,1,1
16,0,7,5,6.992304672416542,0,0,-1.0382034379528091,0,1,1,6,1,0.1582906987727166,0,0
15,0,4,2,10.87458193269186,0,1,2.179775039501471,2,0,2,9,1,0.23532939471879044,0,1
17,1,3,5,5.410321731641224,0,0,0.76542383541125,0,0,1,5,1,0.22172138472644765,0,0
17,1,6,5,1.6618253369804101,0,1,-0.05934153458737376,1,0,3,17,2,0.24457038645501245,0,1
15,1,3,1,1.0667215208949972,0,1,-0.9158006927760884,2,0,1,6,0,0.3182178750034433,0,0
17,1,6,4,10.903029316446972,0,0,-0.8935622354135722,0,0,1,0,3,0.25182049721364974,0,0
16,1,4,4,4.242133332441525,0,0,-0.9876938383438502,0,0,1,4,3,0.2341749903204875,0,1
15,0,5,1,4.710237071017941,0,1,-0.27566639111531394,1,1,1,4,1,0.2700613238743951,0,0
13,1,4,2,9.757557202648519,2,1,2.6512058200817847,1,0,1,8,3,0.3073054232536566,0,0
13,0,0,5,3.6405614539988944,0,0,1.2327574480210242,1,0,1,6,2,0.1973113000667205,0,0
13,1,5,1,2.0092667775398807,0,0,-1.6723766437118366,2,0,1,4,3,0.1433794032736011,0,0
14,1,3,2,3.2715391279257178,1,0,1.0539810045218074,1,0,1,13,2,0.12210669255407816,0,0
14,1,3,3,3.97894623362536,0,0,2.8057825992283147,2,0,1,6,2,0.27843323540621134,0,0
17,0,4,4,4.471571016865086,1,0,1.2882476357199675,0,0,2,7,2,0.12007265417934762,0,0
16,1,6,5,0.724061991279521,0,1,-1.8749820498232597,2,0,1,6,1,0.2359284580434553,0,0
16,0,6,3,2.6335669493971765,2,0,-0.031646404013814855,0,0,1,3,0,0.24825167390788605,0,0
