student_id,school_id,age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access,retention_risk_score,retained
438,7,16,0,5,3,13.832990588400094,2,0,0.7698573140978275,0,0,1,3,1,0.19636745834377897,0,0,0.8686,1
439,9,13,0,5,2,6.929134868271225,0,1,-1.932362254496436,2,1,1,7,0,0.3019828288504691,0,1,0.6907,1
440,8,16,0,5,3,20.0,1,1,-0.2894460372066287,0,0,1,7,3,0.24765683110965026,0,0,0.7568,1
441,3,13,1,2,4,1.8775650965284074,0,1,-0.3354848354805578,1,1,1,2,0,0.27360703897727134,0,0,0.956,1
442,7,16,1,5,4,3.605443212063858,1,0,0.263780551465907,0,0,1,5,1,0.19114179482146074,0,1,0.9595,1
443,1,13,1,2,3,7.174860561710723,0,1,-0.32587218388378236,3,0,1,4,1,0.304813238196046,0,1,0.775,1
444,4,13,0,2,4,5.608972965983902,0,0,-0.07441927701332451,2,0,3,13,1,0.24266936731221292,0,1,0.8352,1
445,20,16,0,6,4,4.34782287952931,1,0,-0.41162373312904,0,0,1,6,0,0.25994211606465456,0,0,0.9403,1
446,14,15,1,2,2,20.0,0,1,-4.0,6,1,2,14,0,0.32,1,0,0.057,1
447,8,15,0,3,3,3.156147434669078,0,1,-0.41893935402860516,1,0,1,2,1,0.18557135410599632,0,1,0.9568,1
448,11,17,0,2,1,0.5388880598752589,0,1,-1.7706685940999207,1,0,1,10,0,0.2528673260603986,0,0,0.8843,0
449,7,14,0,6,1,16.661367319697867,1,0,-1.6440085765237555,2,0,1,9,2,0.2817951639084832,0,0,0.288,0
450,6,15,1,4,1,18.840818426063716,2,1,-1.7116371673370923,1,0,1,6,0,0.32,0,0,0.3935,1
451,14,13,0,6,1,11.17318705579491,0,1,-2.1643976257078865,3,0,1,8,1,0.2637997548524842,0,0,0.5154,1
452,20,15,1,7,3,0.5838947992959859,1,1,-0.08416979141542624,2,0,1,5,1,0.29436526266066004,0,0,0.9123,1
453,18,16,1,3,1,1.390045647625171,0,1,-0.31501429042649987,1,0,2,16,0,0.29978731898326844,0,0,0.7999,1
454,3,14,1,2,5,3.552349257489285,2,0,-0.1980618753803636,1,1,1,7,1,0.21436523488979967,0,0,0.9545,1
455,3,17,1,3,4,15.770939860518352,0,1,-1.571108111806178,3,0,1,6,2,0.27631542514239177,0,0,0.4492,0
456,11,17,0,4,2,18.73682806292223,1,1,-2.1856623861767677,4,0,3,16,1,0.24280612887576783,1,0,0.0874,0
457,12,13,1,6,2,5.519940696900535,0,0,-0.693578744559167,1,0,3,15,0,0.30325123738347565,0,0,0.6613,1
458,15,13,1,7,2,7.5740716506463714,0,1,-1.4360444575417557,2,0,1,5,2,0.2780824582177786,0,0,0.7067,1
459,11,15,1,1,3,4.4963102163727156,2,1,-0.7626207785926842,2,0,1,6,0,0.2634418810995969,0,1,0.8691,1
460,4,15,0,4,2,14.644221902340133,0,1,-0.6874848042077794,1,0,1,5,1,0.30314145705287543,0,0,0.7374,1
461,10,17,0,6,5,0.4508725306934234,1,1,1.0828890315236295,1,0,2,7,2,0.14446589778459223,0,1,0.983,1
462,13,16,0,7,3,4.114142105890135,0,1,-0.34476593459164495,1,0,1,5,0,0.20156126695550827,0,0,0.8845,1
463,3,14,1,5,5,0.5682120078347748,2,1,0.5969392864127187,1,1,3,11,0,0.17432514583767195,0,1,0.9889,1
464,14,13,0,5,1,4.16213058004542,0,1,-0.4107176692145157,0,0,1,4,1,0.32,0,1,0.8522,1
465,1,13,1,2,4,2.9212469540195363,2,0,-0.29289780291842704,0,0,1,4,0,0.1959834743480386,0,0,0.8951,1
466,17,16,0,3,3,16.911135552027197,0,0,-1.2653698299283864,3,0,1,7,0,0.21660088950973286,0,0,0.4358,0
467,2,13,0,3,1,9.485094492352731,0,1,-1.7960335101012292,2,0,1,1,1,0.32,0,0,0.591,0
468,2,15,1,8,1,3.920667247551577,0,1,-0.69439918537916,0,0,3,18,0,0.2878865545292498,0,1,0.7298,1
469,17,14,0,5,4,8.32132049537363,1,1,-0.376344421035846,2,0,1,4,1,0.17189047867571217,0,1,0.89,1
470,17,16,1,7,3,13.382660896964113,0,1,-0.3242196229400311,1,0,1,7,0,0.29979999997394063,0,1,0.7801,1
471,17,15,1,2,3,14.120592139500594,1,0,-1.1958496846791253,1,0,1,10,1,0.19225760451757024,0,1,0.6324,1
472,13,15,0,6,3,12.130053432712517,1,1,-0.7815832461834933,1,0,1,5,0,0.2645644361891346,0,0,0.8792,1
473,18,13,1,9,4,6.228831639023996,0,0,-0.9213357686992605,0,0,1,2,1,0.2579379683079901,0,0,0.9121,1
474,12,17,0,7,2,11.537794111821055,1,1,0.09044016266439969,0,0,2,10,1,0.24064791043684525,0,0,0.8455,1
475,5,14,0,7,5,10.395549112519422,1,1,-0.4291721399804022,1,0,1,11,1,0.1974656110536035,0,1,0.7594,1
476,5,13,0,5,1,16.78589938352669,0,0,-2.738586428959999,2,0,1,5,2,0.32,0,0,0.1619,0
477,19,14,0,5,5,0.7047987205660674,1,1,0.83639812610657,0,1,1,7,2,0.22980118094753132,0,1,0.9733,1
478,15,16,0,5,1,20.0,0,1,-2.1573301823608526,4,0,2,15,0,0.27132234998651705,1,1,0.1813,1
479,5,17,0,4,5,1.4051273758430167,0,1,0.8932760171567421,1,0,1,6,1,0.21378052792543129,0,0,0.8705,1
480,4,16,0,3,5,7.652622281508391,2,1,-0.21120229172195037,3,0,1,7,1,0.1737643060207163,0,1,0.959,0
481,19,17,0,4,2,3.89391117180466,2,1,0.3337449660209657,0,0,1,7,2,0.28319301610015907,0,1,0.9641,1
482,13,15,1,8,3,20.0,1,1,0.43200115271043943,0,1,1,5,2,0.19182293196194955,0,0,0.8919,1
483,9,16,1,7,4,3.875249396013567,1,1,-2.109204662021582,3,1,1,2,1,0.2635007683614942,0,0,0.7379,1
484,5,14,0,1,4,3.031895632017718,1,0,0.4297573567769041,1,0,1,4,2,0.2176969859762642,0,0,0.8913,1
485,16,14,1,5,1,6.285288283938118,0,1,0.3337204355955987,0,0,1,3,1,0.25978500400662713,0,0,0.8753,1
486,18,17,0,7,4,9.213634657209397,1,0,0.19719777931363638,0,1,1,5,1,0.21709307127369964,0,0,0.9282,1
487,3,17,1,5,4,1.5657883961148158,2,1,-1.4233661500460084,2,0,1,2,0,0.17610060772950292,0,0,0.9509,1
488,2,16,0,7,1,4.043825472965689,1,1,-1.1114475643953174,1,0,1,8,0,0.2363319960826944,0,0,0.8048,0
489,20,16,0,4,1,6.892747169518809,0,1,-0.10549719221631859,1,0,2,11,1,0.23204968910075807,0,0,0.7916,1
490,6,15,0,5,3,8.429928277213094,0,1,-2.2968206276119822,2,0,1,3,3,0.24562953271562848,0,0,0.679,0
491,11,13,1,8,3,3.7563967822981796,1,1,0.17763143905152112,1,0,1,8,3,0.2533486013396791,0,0,0.942,1
492,10,16,0,5,1,5.8930891720058005,2,1,0.6796903885386312,0,0,1,3,0,0.2592307057674379,0,1,0.9038,1
493,6,14,0,5,4,0.7916230662844653,0,0,0.2810293530881136,0,0,1,1,1,0.21992745400109126,0,0,0.8561,1
494,7,17,1,5,2,2.298741788614985,1,1,-1.8904568020913706,2,1,2,10,2,0.2271678761234035,0,0,0.8592,1
495,17,14,0,4,2,4.291813591027146,0,1,-1.6696558588505748,3,0,2,12,1,0.32,0,0,0.5187,1
496,2,15,1,2,4,8.938267216995461,0,1,-0.8617231720502748,1,0,2,7,0,0.21680623628858225,0,1,0.8435,0
497,7,17,0,2,4,0.8400985441375518,2,1,0.12126256181446488,1,0,1,4,0,0.2016268608388216,0,0,0.9544,1
498,19,17,0,9,1,2.176512799202535,0,1,-1.3975794116961175,3,0,1,7,2,0.26603408484953806,0,1,0.7142,1
499,17,17,0,2,1,18.753311917411317,0,0,-1.7477669265152147,2,0,2,15,1,0.24989890093763362,0,0,0.1991,0
500,10,15,1,4,2,3.178849086127004,0,1,-1.6753743586527834,1,0,1,3,2,0.26675089005865005,0,0,0.7397,1
501,4,13,1,5,1,3.234250350868757,2,1,-2.752683337225397,3,0,1,6,0,0.2575382366032315,0,1,0.8188,0
502,13,17,1,9,3,4.76006350651597,0,0,-1.0716359085432026,1,0,1,3,2,0.2080679846707012,0,0,0.9387,1
503,12,16,0,7,4,8.888400048378857,1,1,-0.5253388893930977,2,0,3,11,2,0.21948185691326372,0,0,0.8742,1
504,19,15,0,6,2,2.0130712407632108,0,1,-1.4722413208077665,3,0,1,7,1,0.32,0,0,0.6813,1
505,9,17,1,3,5,5.207856529828027,0,1,0.2263056260300237,2,0,1,5,1,0.2443796981445583,0,0,0.8985,1
506,2,14,0,5,4,4.756823935494491,2,0,-0.5949168833843554,2,0,1,4,2,0.16811635590295726,0,0,0.9073,0
507,15,13,0,3,4,7.655783186480402,0,0,-0.4508247795240708,1,1,1,7,2,0.20239518078721658,0,0,0.9009,1
508,10,17,0,2,5,2.3524394137900733,1,1,-0.1078062051623272,1,0,3,9,0,0.24952300405006284,0,0,0.864,1
509,2,16,1,4,2,2.204918737750489,0,0,-3.0826471744572537,4,1,2,9,0,0.32,1,0,0.4627,1
510,13,15,0,7,1,5.1144340249719304,0,1,-1.5051938496884008,1,0,1,3,1,0.32,0,0,0.8611,0
511,5,15,1,4,1,20.0,2,0,-1.3872131162566395,2,0,3,16,0,0.23933812754316514,0,0,0.098,0
512,17,13,1,7,2,1.7339715971461205,2,1,-0.8985671653286933,2,0,1,5,2,0.229467957120628,0,0,0.8222,0
513,17,13,1,7,3,13.87163630893407,0,1,-1.7306794059409272,1,0,1,8,0,0.2854391428537943,0,0,0.4938,1
514,8,16,1,5,1,1.5744622879774413,1,1,-1.5385762020308957,2,0,1,2,0,0.2743003194442218,0,0,0.8591,1
515,2,16,0,3,3,6.447296415193272,1,1,-0.5109209110408383,1,1,2,6,0,0.28887310424585083,0,0,0.8779,1
516,4,14,1,4,4,4.399585191140025,0,1,-0.599103090757113,1,0,1,3,1,0.20034389953143802,0,0,0.8996,1
517,1,13,0,4,3,5.293433529878556,1,1,0.009123961181647156,1,1,1,3,3,0.25910425738696574,0,0,0.9322,1
518,9,15,0,5,1,9.666058710622671,1,1,-2.852320498276107,3,0,2,13,0,0.32,0,0,0.3144,1
519,16,13,1,4,3,6.616619707844709,1,1,-1.742972344276466,3,0,2,9,1,0.2630454947442554,0,0,0.6678,1
520,18,15,0,12,1,2.771567396598253,0,1,-3.185167573117141,4,0,2,8,1,0.32,1,1,0.4553,1
521,13,16,0,4,5,11.372306588648058,2,0,0.07794933691552841,2,0,1,4,0,0.24135753876860871,0,0,0.8292,1
522,14,15,1,5,1,3.673100312666745,1,1,-1.8153433942523423,3,0,1,5,0,0.27628444300932714,0,0,0.562,0
523,14,15,0,3,1,10.167646169202236,0,1,-0.7157848875075896,0,0,2,13,1,0.2681197866601018,0,1,0.6879,1
524,19,14,1,3,2,20.0,0,1,-0.1085182614567537,1,0,1,2,1,0.2669428098534731,0,0,0.5907,1
525,17,14,1,6,2,3.5574693889843085,2,1,-0.27461852425356315,1,0,1,4,2,0.23277425658058148,0,0,0.9352,1
526,3,16,0,2,2,3.720210298248103,0,0,-1.5743700591977783,3,0,2,8,2,0.20407435426008802,0,1,0.7835,1
527,16,13,0,9,1,2.7209627538932013,0,1,-1.4341102287334355,2,0,1,8,0,0.32,0,0,0.5632,0
528,16,16,0,5,4,1.3778058955702719,1,0,0.31984731668194855,0,1,1,7,1,0.19747001296531946,0,1,0.955,1
529,16,17,1,4,1,3.9417564431523937,0,1,-2.100975174496459,2,1,1,3,1,0.28727722283726365,0,0,0.7821,1
530,15,16,0,6,3,13.573356560398972,2,1,-1.17598090867932,3,0,3,19,1,0.30248085588784057,0,0,0.5338,1
531,7,13,0,5,3,2.912725478645208,0,0,-1.218332736128482,2,0,1,8,0,0.2760862305996439,0,1,0.7161,0
532,19,13,1,7,5,6.069107043345167,2,1,-2.392244807480175,4,0,1,6,2,0.19382859625354718,1,1,0.8635,1
533,20,17,0,7,2,8.763026919707501,1,1,-0.5679122981673698,2,0,1,3,0,0.20376050725337239,0,1,0.8382,1
534,6,15,1,5,3,18.045470890497675,2,1,0.5782457181877787,0,0,1,8,1,0.18787934953399535,0,1,0.9064,1
535,19,17,0,1,2,6.593754685852494,0,0,-2.0376220875869904,4,0,1,4,2,0.25870820087788643,1,1,0.5615,1
536,17,15,1,3,4,5.166171420689576,2,1,-0.4574817342899371,1,0,1,5,0,0.24416027753761596,0,0,0.9253,1
537,4,17,0,7,3,7.213475319307823,0,1,-1.020831499739418,1,0,2,5,1,0.2823839890478109,0,0,0.7385,1
538,16,13,0,6,4,5.136327883025268,2,0,-0.6514500454995172,1,0,1,5,2,0.2126790618488016,0,0,0.8977,1
539,7,13,0,3,4,0.41777088015334235,0,0,0.5408377842715494,1,0,3,15,1,0.17231394111038617,0,0,0.8676,1
540,1,17,0,7,2,11.778687627722677,0,1,-0.8361890411722656,2,0,1,4,0,0.32,0,0,0.5883,1
541,19,13,0,2,5,4.7582947772361015,0,1,-0.32482980773143855,0,0,1,5,3,0.19873446916936272,0,1,0.9621,1
542,2,14,1,7,2,3.3647389344161973,1,1,0.41223870684320296,0,0,1,5,2,0.32,0,0,0.9299,0
543,15,16,1,6,2,5.430795436825133,0,0,-2.787594262954729,6,0,2,13,2,0.24411098879808107,1,1,0.4076,0
544,12,14,1,7,1,4.812555796322743,1,1,-2.750822917982914,5,0,1,3,1,0.24106472457471442,1,1,0.5365,1
545,13,15,0,3,4,6.244535798414072,0,0,-0.6534805230489211,1,1,1,4,1,0.2779165663736619,0,0,0.9225,1
546,1,13,0,3,2,3.9642956851831657,2,1,-1.0801164255149411,1,0,1,2,0,0.2740030995409721,0,0,0.7848,1
547,17,15,0,5,5,10.176112890904317,1,1,0.43345784825834355,1,0,2,13,1,0.14169387847654202,0,0,0.9235,0
548,12,15,0,2,1,2.468993199477674,1,1,-1.6673987381567352,3,0,2,12,1,0.28419185196806096,0,1,0.8721,1
549,7,17,0,4,4,5.7496305697697805,0,1,-2.5168838674868397,4,0,1,2,0,0.2552597943788806,1,1,0.5326,0
550,5,16,1,6,1,5.17303090284036,0,1,-3.2354466064307283,2,0,2,12,2,0.32,0,1,0.4236,1
551,6,14,0,8,2,0.9770715739684603,0,1,-1.6559522135151754,1,0,1,5,1,0.32,0,0,0.7443,0
552,3,16,1,5,4,6.839957703034392,1,1,-1.205382576860312,2,0,1,3,0,0.24360778121576493,0,0,0.8104,1
553,19,15,1,5,3,4.537720879959208,1,1,-0.6216315465034896,3,0,1,6,0,0.18704506704079987,0,0,0.8087,1
554,9,16,0,4,5,1.2866225307431882,1,0,0.0868610727295755,0,0,3,16,0,0.2251078668710876,0,1,0.9065,1
555,5,13,1,5,1,3.0182835584317544,0,1,-1.0373669099048566,1,0,1,4,1,0.28841661196370727,0,0,0.7686,1
556,8,17,1,4,1,6.9594348815961125,0,1,-1.5292534001718798,3,0,1,6,0,0.26989940656986544,0,1,0.7279,1
557,10,16,1,3,2,6.521845640814002,0,1,-0.05498105380423968,1,1,1,4,1,0.22328323770719763,0,0,0.8374,1
558,8,13,0,3,1,5.47134983183694,1,1,-3.6475080053000823,3,1,3,15,2,0.26821332238152434,0,0,0.4387,0
559,6,16,0,2,1,12.12951502603548,0,1,-1.1982783488214885,1,0,1,4,0,0.2883707106885672,0,1,0.6809,1
560,17,15,0,6,1,3.4353762484526618,0,1,-2.6264222649709845,3,0,1,3,0,0.3119686170896009,0,0,0.5625,1
561,17,17,1,6,3,4.1543397630156305,1,1,-0.8283418069706998,1,0,1,10,0,0.20927022201956338,0,0,0.8363,1
562,7,16,0,0,4,4.505248449440656,0,1,0.09591177292417763,1,0,1,6,0,0.23894207845633253,0,0,0.8471,1
563,17,14,0,2,3,1.2788127926519697,0,1,-0.9490969282921686,3,0,1,3,0,0.2566086916323763,0,0,0.7923,1
564,14,14,1,2,4,3.0149877178188382,1,0,-0.1869770214103942,1,0,1,3,1,0.250671062590207,0,0,0.9009,1
565,10,13,1,2,3,2.4349421720232884,2,0,-2.1830621861145563,2,0,3,20,0,0.2195574442184146,0,0,0.7019,1
566,9,13,0,3,3,5.069273938104157,0,0,-0.5637049288044046,1,0,2,9,1,0.2608186408929101,0,1,0.8513,1
567,9,17,0,2,5,1.1809308546925823,2,1,1.1314542846221771,0,1,1,15,1,0.1668520411206509,0,1,0.9758,1
568,17,13,0,2,5,4.534130287739089,0,1,-0.11077730158287127,1,0,1,7,3,0.1894173716588247,0,1,0.9456,1
569,7,13,0,2,2,11.214302391290499,0,1,-0.9769216006567436,2,0,1,4,2,0.317061510950679,0,1,0.6205,1
570,10,15,0,5,4,4.945346175307164,2,0,0.8944138550308095,0,1,1,4,0,0.19488871090601945,0,0,0.9441,1
571,4,14,1,4,4,3.228815132688954,1,0,-0.533535941345261,2,0,1,4,1,0.16246230354479219,0,0,0.8751,1
572,1,16,1,3,2,3.142966266262655,1,1,-0.5775384951547473,1,1,1,4,1,0.2907532245540387,0,0,0.8855,1
573,16,16,0,4,1,2.0432950084622887,1,0,-1.61187253503889,2,1,1,10,0,0.25406197775459194,0,0,0.7491,1
574,4,14,0,6,3,0.5717337779532372,1,1,-2.0867744495767226,2,0,2,13,1,0.28467788452109744,0,0,0.769,1
575,5,16,1,3,1,4.486764968563393,1,1,-4.0,5,0,1,7,0,0.2831749309718907,1,0,0.2233,1
576,3,17,0,3,3,3.168763293560251,0,1,-2.0750281838876674,4,0,1,5,1,0.24426270969652605,1,1,0.8497,1
577,16,16,1,8,4,13.198459775210939,1,0,-0.432973414415769,2,0,1,5,2,0.19562603552499963,0,0,0.6139,1
578,15,13,0,6,1,9.181035965655415,0,1,-1.723763275943079,3,0,1,7,0,0.26296837038520926,0,1,0.6972,1
579,2,17,1,5,1,5.148128412549876,0,1,-2.3607597471318877,4,0,1,5,0,0.32,1,0,0.5558,0
580,18,17,0,2,2,9.687376518786357,0,1,-0.03655891301717784,1,0,1,7,1,0.32,0,0,0.8773,0
581,6,15,1,5,3,2.8977177732558523,1,0,-0.43911821177834776,2,0,1,1,1,0.24196022453900837,0,0,0.7434,0
582,3,17,0,5,2,6.511738284464078,2,1,0.5175667664971639,0,0,2,12,0,0.32,0,0,0.885,1
583,10,13,1,7,5,1.8540110821762847,0,0,0.542568236792189,0,1,1,5,2,0.17485733509550824,0,1,0.9728,1
584,2,16,1,2,1,4.467107760391169,1,1,-0.8783957052862811,0,0,1,8,0,0.2611814499586804,0,0,0.9021,1
585,10,17,0,2,3,14.685963013110083,1,1,-2.311491313522717,3,0,1,6,0,0.22449241658810334,0,0,0.2993,0
586,16,14,0,2,2,5.461257400454824,2,1,-0.5795780552845008,2,0,1,2,0,0.2134487039500202,0,0,0.8934,0
587,7,14,0,1,5,5.909591267395309,1,0,-0.004491610755369191,0,0,2,13,1,0.19289962479008665,0,1,0.9125,1
588,6,14,0,4,1,20.0,1,1,-1.4235871964684765,3,0,2,7,1,0.32,0,0,0.2236,1
589,1,13,0,4,5,3.477880224260893,1,1,-0.2536813893615875,2,0,1,7,2,0.19431216893971082,0,1,0.9539,1
590,13,17,1,6,1,8.037745285096948,0,1,-0.02159699482499655,1,0,1,7,0,0.32,0,0,0.8299,1
591,4,15,0,6,1,19.421228407522833,0,0,-2.4399490035519027,3,0,1,7,2,0.3022345050826331,0,1,0.3427,0
592,3,17,0,5,4,0.3273894617164499,2,1,0.030994002422579547,2,0,2,8,1,0.23173957008815202,0,0,0.8866,1
593,20,13,1,3,3,6.107452267098992,0,1,-1.5287567608391672,3,1,1,4,0,0.28221958681971004,0,0,0.7471,1
594,5,17,1,5,4,4.688509189964895,1,1,0.02590477868846397,0,0,1,5,1,0.1712583468529467,0,0,0.9375,1
595,16,16,1,5,1,9.215504330725073,0,1,-2.326574662713696,3,1,2,13,0,0.31320040600842686,0,0,0.2899,0
596,7,13,0,5,1,2.521175205602597,0,1,-0.9446220263296645,0,0,1,6,1,0.3088071251843112,0,0,0.7904,1
597,10,15,0,9,1,3.589347541509426,0,1,-0.6934773498757345,1,0,1,10,0,0.2623855699809045,0,0,0.7399,1
598,6,17,0,4,4,0.8681211284893476,0,1,0.9686433542338926,0,0,1,4,0,0.17552090954998822,0,0,0.9256,1
599,3,16,0,3,1,3.8492677485743356,1,1,-1.530476796962672,2,0,1,9,0,0.32,0,0,0.689,0
600,4,16,0,3,2,8.20222144018784,2,1,-1.3322442550016516,1,0,1,1,0,0.22742719048642995,0,0,0.7997,1
601,3,13,1,2,1,0.6727355892355544,0,1,-0.6808416330637084,1,0,1,4,0,0.24902487382817184,0,0,0.8619,1
602,4,13,0,3,4,3.918862172446977,1,0,-1.92449313727129,3,0,2,11,1,0.23734843309288156,0,0,0.8106,1
603,15,17,1,6,2,9.1805468385814,0,1,0.31466539581898967,0,0,1,7,0,0.2866228116082046,0,1,0.9052,1
604,9,16,0,2,3,2.03032895185537,0,1,-1.2220063220059583,4,0,2,9,2,0.27961586452375725,1,1,0.7641,1
605,17,16,0,3,4,9.063648329917015,2,1,0.022944193651985745,2,0,1,4,1,0.2604422658261618,0,1,0.943,1
606,3,13,1,5,4,2.756509837551693,1,1,-0.35841976494786143,1,1,2,8,1,0.21966182482113078,0,0,0.929,1
607,13,16,0,6,1,9.584275104177783,0,1,-0.7254792038449319,2,0,1,6,0,0.2947541993907954,0,0,0.8005,1
608,6,16,1,5,1,14.35799692239012,0,1,-1.396143492882471,1,0,1,4,0,0.2781683433643065,0,1,0.4176,0
609,1,16,0,7,4,3.327928399053206,1,1,-1.5476689083507225,3,0,1,0,0,0.22866578640616997,0,0,0.8206,1
610,10,17,0,2,4,8.58686375620827,2,1,0.6854018535758557,0,1,3,14,1,0.2122092779953949,0,0,0.9526,1
611,11,15,0,1,5,5.596113261318434,1,0,0.06674128870091721,1,0,1,6,2,0.1525526077613427,0,1,0.9619,1
612,5,14,0,3,4,11.274028982371382,2,1,-0.5754494654421303,2,0,1,7,1,0.1801223323289828,0,0,0.8098,1
613,5,17,1,7,4,7.834469546990014,2,1,-1.106298588119428,1,1,1,4,2,0.23113180909511302,0,0,0.8043,1
614,20,13,0,7,1,4.720704847520779,2,1,-2.9750308501983134,4,0,1,6,0,0.32,1,0,0.6226,1
615,19,16,0,5,5,2.0513981032174358,2,0,0.23056085617440447,2,0,1,7,2,0.18743532368846771,0,0,0.9214,1
616,20,16,1,8,3,6.840107982606872,0,1,-1.4400052279659112,1,0,2,12,0,0.2880665061503792,0,1,0.8046,1
617,15,16,1,6,2,11.725122416921295,1,0,-1.2071099217089212,3,0,1,4,1,0.32,0,0,0.6534,0
618,17,13,0,6,1,5.510990269728301,1,1,-2.7851589916096327,4,0,3,17,1,0.23966045541062533,1,0,0.2679,1
619,18,13,1,8,1,3.5023738411841996,0,1,-4.0,6,0,1,5,0,0.32,1,1,0.3002,0
620,2,17,1,2,5,13.549748096777249,1,0,-1.6292645996886093,2,0,1,7,1,0.18049463509715608,0,1,0.7387,0
621,16,17,0,2,4,9.404550923827168,2,1,-0.8914078714408666,2,0,2,8,2,0.21145562295208514,0,0,0.8524,1
622,4,17,0,1,1,6.067179705762426,0,1,-1.9655964628228162,2,0,1,5,1,0.31380709034596155,0,1,0.8423,1
623,20,13,1,5,1,2.009318074046259,0,1,0.6460723040794969,1,0,3,24,0,0.2855086194195892,0,0,0.8402,1
624,7,14,0,10,2,0.48381807317193676,0,0,-0.9241266218947446,2,0,2,9,1,0.30345822149920637,0,0,0.6326,0
625,8,15,0,7,3,1.5302714527461743,0,0,-0.5001189444351375,1,0,1,9,0,0.24678381337103203,0,0,0.8022,1
626,7,15,0,2,5,3.614180935788932,0,0,0.5613950542232248,0,1,1,4,1,0.1512329548391899,0,1,0.9599,1
627,13,16,0,6,3,7.695725159409327,1,1,-1.3754618295681367,3,0,2,11,1,0.18724645638785103,0,0,0.7628,1
628,19,15,0,5,1,0.13558442679944768,0,0,-3.796475923091318,5,0,1,4,1,0.27728541423694847,1,0,0.2979,1
629,13,14,0,7,2,1.4949901288088474,1,1,0.27813044695752964,0,1,1,4,1,0.27025298063585085,0,0,0.9808,1
630,5,16,0,2,2,6.112163593849477,2,1,-1.3698890125763739,3,0,1,4,0,0.32,0,0,0.7426,1
631,12,13,1,1,3,2.9159214954024932,0,1,0.3496992455568241,1,0,1,7,1,0.2992254434808135,0,0,0.9052,1
632,20,17,0,5,4,9.126019046308501,2,0,-1.4624426106845858,2,0,1,5,2,0.22015989323814533,0,0,0.8105,1
633,15,14,1,0,5,10.812739149833048,2,1,-0.6355450121816032,1,1,1,4,1,0.1408095256613051,0,1,0.9694,1
634,13,15,1,1,4,13.87205971478427,1,1,-0.47506580626670514,1,0,2,13,1,0.19654360209752592,0,0,0.8429,1
635,19,16,0,2,1,15.687563865212699,0,1,-2.9628423972954576,5,0,1,2,2,0.28083474320379076,1,0,0.4283,0
636,17,16,0,5,2,10.241848613335538,0,1,-1.1109525659249346,2,0,1,6,0,0.21023175784592146,0,0,0.5619,0
637,15,15,0,5,3,5.277566997543478,0,1,0.17795290623650237,0,1,2,15,0,0.23989105743096178,0,0,0.9376,1
638,19,14,0,5,2,11.49896302930474,0,1,-0.8277604099651966,1,0,2,12,1,0.20898056217973643,0,0,0.7674,0
639,7,16,0,3,4,3.7592298768807537,0,1,-1.7214589996265621,3,0,2,10,0,0.18955002506223406,0,0,0.7362,1
640,7,15,0,5,1,9.414893685902857,0,1,-3.406904452136853,5,0,1,8,0,0.2700166458186479,1,0,0.2504,0
641,10,15,1,5,4,6.279243748458722,0,1,-1.8657236397317778,4,0,3,18,1,0.17834402165713348,1,0,0.3371,0
642,14,16,1,2,1,11.765086926600246,1,1,-2.091779812466902,4,0,2,8,2,0.2847555153102233,1,0,0.3869,0
643,8,16,0,5,2,2.399742739998767,0,1,-1.7377100677337065,3,0,1,8,0,0.25910030939467366,0,0,0.7351,1
644,1,15,1,3,1,1.4903529197404746,0,1,-0.7782085577608007,2,0,2,13,0,0.22582457026154165,0,0,0.7134,1
645,19,17,0,4,4,7.574008258313884,1,1,0.0338096216030534,1,0,2,8,2,0.19169706512657494,0,0,0.9081,0
646,1,13,0,4,2,7.933621991183238,0,1,-1.988073889808605,3,0,1,8,0,0.3170465434896114,0,0,0.357,1
647,12,14,0,7,2,9.10017585077869,0,1,-0.9993908882734249,0,0,1,6,0,0.2967793615813218,0,0,0.7201,1
648,4,14,0,5,2,8.748829136151029,0,1,-0.9891453624937085,1,1,2,9,0,0.24819151059371206,0,0,0.764,1
649,5,15,0,1,4,3.8354124253490633,2,1,1.0105650103281958,0,0,1,5,3,0.21345625165641427,0,1,0.9563,1
650,2,13,1,7,1,8.608463140753337,1,0,-1.125799154600403,2,0,1,6,2,0.27905231198023683,0,0,0.5994,1
651,20,16,0,6,1,9.789238392770198,0,1,-1.9891058466643603,2,0,3,11,0,0.2407205452120095,0,1,0.642,0
652,6,13,1,2,3,3.3552648694624696,0,1,-1.4416446951920625,3,0,1,2,1,0.3045239985861981,0,1,0.8127,1
653,10,13,0,7,1,3.282213450694474,0,1,-2.1622265586540825,4,0,1,5,0,0.22742128747148216,1,0,0.5022,1
654,19,16,1,5,2,1.4575913997806103,0,1,-0.14348022630009422,0,0,1,3,1,0.2966582335144444,0,0,0.9455,1
655,7,17,0,1,4,5.878721930019889,1,0,-0.13848871866146045,0,0,2,6,1,0.2487261686620773,0,1,0.9403,1
656,15,15,1,4,3,2.811864124743957,1,1,-0.507225117668481,1,0,1,1,1,0.2697087191607582,0,0,0.9223,1
