student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,sponsor_action,need_score,match_reason,est_unit_cost_kes,priority_score
783,1,Stable Achievers,4,0.385,0,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"3 failed subjects, declining GPA",8000,1.271
602,15,Academic Strugglers,3,0.333,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"mid-low SES, high cash-flow volatility",15000,0.998
7,2,Stable Achievers,4,0.314,0,1,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,2.84,commute 8.4 km,6000,0.891
779,12,Health-Constrained,5,0.165,0,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"22 health absences, chronic health risk, Health-Constrained persona",5000,0.824
588,9,Stable Achievers,4,0.326,0,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",2.5,"elevated health absences, chronic health risk",5000,0.816
889,16,Stable Achievers,3,0.304,0,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",2.5,"elevated health absences, chronic health risk",5000,0.759
137,15,Stable Achievers,4,0.301,0,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,2.3,"multiple failed subjects, declining GPA",8000,0.692
312,3,Stable Achievers,3,0.312,0,1,counseling,Psychosocial Counseling,Sponsor school counselor hours or peer support groups,2.2,"no ECA / low social integration, no counseling + elevated risk",4000,0.686
504,4,Stable Achievers,5,0.281,0,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,2.3,"multiple failed subjects, declining GPA",8000,0.647
205,16,Stable Achievers,5,0.18,0,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",3.5,"12 health absences, chronic health risk",5000,0.63
661,9,Stable Achievers,3,0.298,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,1.0,mid-low SES,15000,0.298
231,7,Academic Strugglers,1,0.775,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"6 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.877
603,10,Academic Strugglers,1,0.775,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.876
843,3,Academic Strugglers,1,0.76,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.801
432,6,Academic Strugglers,2,0.751,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"6 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.753
630,18,Academic Strugglers,1,0.742,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.71
190,13,Academic Strugglers,1,0.741,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.705
582,9,Health-Constrained,1,0.74,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,3.701
939,4,Academic Strugglers,1,0.734,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"7 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.668
896,5,Health-Constrained,1,0.728,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"19 health absences, chronic health risk, Health-Constrained persona",5000,3.642
824,18,Academic Strugglers,1,0.727,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.634
415,9,Academic Strugglers,1,0.72,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.602
537,18,Health-Constrained,2,0.718,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"16 health absences, chronic health risk, Health-Constrained persona",5000,3.59
157,6,Health-Constrained,1,0.716,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"28 health absences, chronic health risk, Health-Constrained persona",5000,3.581
151,20,Academic Strugglers,1,0.711,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"7 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.557
155,3,Health-Constrained,1,0.708,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,3.54
193,2,Academic Strugglers,1,0.707,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.536
373,10,Health-Constrained,1,0.704,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"18 health absences, chronic health risk, Health-Constrained persona",5000,3.521
61,20,Academic Strugglers,1,0.699,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.493
714,6,Academic Strugglers,1,0.698,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.489
629,13,Academic Strugglers,1,0.696,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.479
774,5,Academic Strugglers,1,0.695,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.473
225,12,Academic Strugglers,1,0.694,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.469
361,10,Health-Constrained,2,0.691,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,3.457
571,20,Academic Strugglers,1,0.681,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.404
647,20,Academic Strugglers,1,0.68,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"6 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.399
344,7,Academic Strugglers,1,0.679,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.397
986,16,Academic Strugglers,1,0.679,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.397
142,12,Academic Strugglers,1,0.679,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.396
280,14,Academic Strugglers,1,0.676,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.381
123,16,Academic Strugglers,1,0.667,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.333
388,12,Academic Strugglers,1,0.662,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.312
273,15,Health-Constrained,1,0.659,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,3.294
960,17,Academic Strugglers,1,0.654,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.27
22,20,Health-Constrained,1,0.646,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,3.231
572,18,Academic Strugglers,1,0.646,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.23
732,8,Academic Strugglers,1,0.645,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.225
103,1,Academic Strugglers,1,0.643,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.213
228,3,Academic Strugglers,1,0.642,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.208
34,9,Academic Strugglers,1,0.639,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.197
436,19,Health-Constrained,2,0.637,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"17 health absences, chronic health risk, Health-Constrained persona",5000,3.187
757,17,Academic Strugglers,1,0.637,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.185
330,8,Academic Strugglers,1,0.635,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.175
107,15,Health-Constrained,2,0.635,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"17 health absences, chronic health risk, Health-Constrained persona",5000,3.174
865,2,Academic Strugglers,1,0.635,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.174
684,19,Health-Constrained,1,0.634,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"19 health absences, chronic health risk, Health-Constrained persona",5000,3.169
201,15,Academic Strugglers,1,0.632,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.159
511,18,Health-Constrained,2,0.631,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,3.153
868,19,Health-Constrained,1,0.631,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"16 health absences, chronic health risk, Health-Constrained persona",5000,3.153
814,7,Academic Strugglers,2,0.625,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.124
551,12,Academic Strugglers,1,0.623,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.113
264,14,Academic Strugglers,1,0.621,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.105
791,7,Health-Constrained,2,0.62,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"17 health absences, chronic health risk, Health-Constrained persona",5000,3.102
448,11,Academic Strugglers,1,0.62,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.098
544,19,Health-Constrained,1,0.62,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,3.098
761,4,Academic Strugglers,1,0.619,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.093
281,13,Academic Strugglers,1,0.617,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.083
156,19,Academic Strugglers,2,0.615,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.076
946,4,Academic Strugglers,2,0.615,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.074
513,1,Academic Strugglers,1,0.614,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.069
180,18,Academic Strugglers,2,0.611,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.056
827,8,Academic Strugglers,1,0.61,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.05
56,12,Academic Strugglers,1,0.61,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.049
922,17,Academic Strugglers,1,0.609,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.047
55,10,Academic Strugglers,2,0.608,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.041
638,2,Academic Strugglers,1,0.608,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.038
822,5,Academic Strugglers,1,0.607,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.033
618,10,Academic Strugglers,2,0.605,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.026
412,16,Health-Constrained,1,0.602,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,3.011
990,17,Academic Strugglers,1,0.601,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.006
668,14,Academic Strugglers,1,0.601,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.005
15,15,Academic Strugglers,1,0.599,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.995
342,5,Health-Constrained,2,0.598,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"17 health absences, chronic health risk, Health-Constrained persona",5000,2.988
987,19,Academic Strugglers,1,0.595,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.975
879,5,Health-Constrained,2,0.593,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"14 health absences, chronic health risk, Health-Constrained persona",5000,2.966
457,4,Academic Strugglers,2,0.592,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.96
134,2,Academic Strugglers,1,0.592,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.959
36,7,Academic Strugglers,2,0.59,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.952
577,7,Academic Strugglers,2,0.59,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.948
532,5,Academic Strugglers,2,0.588,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.942
21,4,Academic Strugglers,1,0.587,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.934
781,12,Academic Strugglers,1,0.586,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.929
267,10,Academic Strugglers,1,0.585,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.924
431,2,Academic Strugglers,1,0.584,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.921
176,13,Academic Strugglers,2,0.583,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.915
736,2,Academic Strugglers,1,0.583,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.914
269,2,Academic Strugglers,1,0.579,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.897
792,14,Health-Constrained,2,0.723,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"7 failed subjects, steep GPA decline",8000,2.894
738,20,Academic Strugglers,1,0.578,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.892
617,19,Health-Constrained,1,0.578,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,2.888
554,1,Health-Constrained,2,0.574,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"16 health absences, chronic health risk, Health-Constrained persona",5000,2.869
999,7,Academic Strugglers,2,0.574,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.869
100,11,Academic Strugglers,2,0.572,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.86
16,4,Academic Strugglers,1,0.572,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.858
352,2,Health-Constrained,1,0.571,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"20 health absences, chronic health risk, Health-Constrained persona",5000,2.856
597,5,Academic Strugglers,2,0.57,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.852
959,10,Health-Constrained,2,0.57,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"18 health absences, chronic health risk, Health-Constrained persona",5000,2.848
676,10,Health-Constrained,2,0.569,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"17 health absences, chronic health risk, Health-Constrained persona",5000,2.847
852,5,Academic Strugglers,1,0.569,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.843
182,19,Academic Strugglers,2,0.568,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.842
701,16,Health-Constrained,1,0.568,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,2.839
272,14,Academic Strugglers,1,0.568,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.838
250,7,Health-Constrained,1,0.566,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"18 health absences, chronic health risk, Health-Constrained persona",5000,2.832
870,3,Academic Strugglers,2,0.565,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.823
825,3,Academic Strugglers,2,0.564,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.819
773,13,Academic Strugglers,1,0.563,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.814
392,10,Academic Strugglers,1,0.562,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.812
535,5,Academic Strugglers,1,0.56,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.799
164,14,Health-Constrained,1,0.559,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,2.795
962,5,Academic Strugglers,1,0.559,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.793
918,5,Academic Strugglers,2,0.558,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.79
398,6,Academic Strugglers,2,0.558,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.788
441,3,Health-Constrained,2,0.696,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,2.783
656,10,Academic Strugglers,1,0.646,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.3,"3 failed subjects, declining GPA, Academic Strugglers persona",8000,2.779
486,20,Academic Strugglers,2,0.556,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.778
953,4,Academic Strugglers,2,0.694,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,2.776
598,11,Health-Constrained,1,0.552,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,2.762
170,1,Academic Strugglers,2,0.551,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.755
135,6,Academic Strugglers,1,0.55,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.75
259,7,Academic Strugglers,1,0.55,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.748
733,12,Health-Constrained,1,0.549,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,2.744
490,3,Health-Constrained,1,0.685,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"3 failed subjects, steep GPA decline",8000,2.738
759,17,Academic Strugglers,2,0.548,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.738
625,20,Academic Strugglers,2,0.547,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.734
885,13,Health-Constrained,1,0.546,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"17 health absences, chronic health risk, Health-Constrained persona",5000,2.732
145,4,Academic Strugglers,1,0.546,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.731
890,6,Academic Strugglers,2,0.546,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.73
800,13,Health-Constrained,1,0.546,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"16 health absences, chronic health risk, Health-Constrained persona",5000,2.729
325,4,Health-Constrained,1,0.545,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"20 health absences, chronic health risk, Health-Constrained persona",5000,2.727
