,impute_scale__school_id,impute_scale__age_at_enrollment,impute_scale__gender,impute_scale__resource_dilution_index,impute_scale__socioeconomic_status_index,impute_scale__commute_barrier_score,impute_scale__digital_equity_access_score,impute_scale__nutritional_support_access,impute_scale__gpa_trend,impute_scale__failed_subjects_count,impute_scale__strength_science_indicator,impute_scale__chronic_health_risk_score,impute_scale__health_related_absences,impute_scale__social_integration_score,impute_scale__cash_flow_volatility,impute_scale__psychosocial_support_access,impute_scale__ses_disadvantage_score,impute_scale__academic_risk_index,impute_scale__health_burden_index,impute_scale__absence_intensity,impute_scale__household_pressure_index,impute_scale__support_coverage_score,impute_scale__economic_instability_index,impute_scale__barrier_burden_index,impute_scale__ses_commute_interaction,impute_scale__academic_ses_interaction,impute_scale__health_commute_interaction,impute_scale__long_commute_flag,impute_scale__high_academic_risk_flag,impute_scale__no_digital_access_flag,impute_scale__low_social_integration_flag,impute_scale__stem_resilience_flag,passthrough__cash_flow_volatility_missing,passthrough__commute_barrier_score_missing,passthrough__digital_equity_access_score_missing,passthrough__psychosocial_support_access_missing,passthrough__any_survey_missing
29,0.1664027446219609,-0.033736271076895225,-1.0080322575483704,0.5543871571209893,1.8397129403867416,0.8454315902890698,1.7859779892910521,0.5968573514759201,1.6380124404400485,-1.285127710435928,-0.4277444326750994,2.4781765595700977,1.240601773653469,0.11351371414522002,-0.8222534748546921,-0.5783766704784492,-1.8397129403867416,-1.5262175283209658,1.8526290033980264,-0.4305087799082756,-0.4279373164259298,0.9353147593993804,-1.6123773215044817,-1.7081900793685656,-0.6744958629413623,-1.068153668947269,1.936122108363983,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
427,-0.19017456528224091,1.3719416904604045,-1.0080322575483704,0.09947428202170919,-1.2078512899612566,0.3326000628038244,-0.8149608300648491,0.5968573514759201,-0.7557718020912041,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,1.3473584331150033,0.9070940850356571,-0.5783766704784492,1.2078512899612566,0.4446715923001056,-0.6531127220569795,-0.9205896070236921,0.6454840458464697,-0.55246057368553,1.2088796275333544,1.2371186374744716,0.842929569612876,0.5551801744376382,-0.46482664614156094,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
740,1.4144233292866673,-1.439414232614195,0.9920317455237933,-1.265264343276131,1.8397129403867416,-0.8946031805628042,1.7859779892910521,0.5968573514759201,0.5619279905332948,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,0.04649072355066898,-1.1203310048245632,-2.485716831912812,1.7289770681323857,-1.8397129403867416,-1.0320908458444422,-0.34938645230485754,1.039733701437974,-1.8591657994557957,2.4230900924842906,-2.3682275537910367,-2.3820290219197817,-1.0562642327090859,-1.068153668947269,-0.5867601805607812,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
434,-0.36846322023434186,-1.439414232614195,0.9920317455237933,-1.7201772183754112,-0.445960232374257,2.98558253461872,-0.8149608300648491,0.5968573514759201,-0.9303422247770342,1.609304069825171,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,0.11351371414522002,0.017656644968489975,-0.5783766704784492,0.445960232374257,1.3965210245386397,-0.425318019742888,0.5496528743225574,-1.1435515579408628,-0.55246057368553,0.10284725221249368,1.9151792062900503,2.7637303842735976,1.5291804804685827,1.7912856639398125,1.4803679818552302,1.6526776102985388,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,1.0,0.0,0.0,0.0,1.0
884,0.5229800545261627,-0.7365752518455452,-1.0080322575483704,-0.35543859307757086,-1.2078512899612566,0.6922557134249026,1.7859779892910521,0.5968573514759201,-0.46369254982433655,-0.5615197653706532,-0.4277444326750994,2.4781765595700977,2.4347128237562687,0.11351371414522002,-0.6505023014313704,-0.5783766704784492,1.2078512899612566,-0.1252923974481808,2.991602514968484,0.38629259861741866,0.28767692508900317,0.9353147593993804,0.5011335954224304,-0.3702168872021099,1.2374767180820359,-0.25648674725481535,2.90686637351009,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
793,-0.7250405301385436,1.3719416904604045,-1.0080322575483704,-0.8103514681768509,-1.2078512899612566,-1.0784580721100094,-0.8149608300648491,0.5968573514759201,-0.7973630770501108,0.16208817969462153,-0.4277444326750994,0.9421167085968966,0.28531293357122894,0.11351371414522002,1.2021572936212785,1.7289770681323857,1.2078512899612566,0.4637698691288382,0.3339976546374168,-0.4305087799082756,-0.07013019566846333,0.9353147593993804,1.3429514685524921,0.6906778781078466,-0.7050204278167942,0.5551801744376382,-0.6750317303852847,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
221,0.7012687094782636,1.3719416904604045,0.9920317455237933,-0.35543859307757086,1.0778218827997421,2.98558253461872,1.7859779892910521,0.5968573514759201,0.8510543669566776,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,1.3473584331150033,0.017656644968489975,1.7289770681323857,-1.0778218827997421,-1.1648546425993571,-0.425318019742888,0.5496528743225574,-0.7857444371833963,2.4230900924842906,0.10284725221249368,-0.5300808711511737,0.784616185075895,-1.068153668947269,1.7912856639398125,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,1.0,0.0,0.0,0.0,1.0
169,-1.6164838048990482,-0.033736271076895225,-1.0080322575483704,-1.265264343276131,-0.445960232374257,-0.2059411517241128,0.4855085796131015,0.5968573514759201,-0.5404737468188094,0.8856961247598962,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,0.11351371414522002,1.4800145847444912,1.7289770681323857,0.445960232374257,0.7816532489610853,-0.425318019742888,0.5496528743225574,-0.7857444371833963,1.6792024259418357,0.9603377190868654,0.11018669322846389,-0.2812300159971403,0.8798469431146198,-0.3010754785296518,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,1.0,0.0,0.0,1.0
23,1.5927119842387683,-0.033736271076895225,-1.0080322575483704,0.09947428202170919,0.31593082521274257,0.6583503021256947,-0.8149608300648491,0.5968573514759201,-0.9769271463475931,1.609304069825171,-0.4277444326750994,2.4781765595700977,1.001779563632909,-1.1203310048245632,0.017656644968489975,-0.5783766704784492,-0.31593082521274257,1.417912331467277,1.624834301083935,-0.5938690556134145,-0.07013019566846333,-0.55246057368553,0.10284725221249368,0.6646216427300747,0.2423700063388863,0.8798469431146198,1.4712465928518197,1.4803679818552302,1.6526776102985388,1.0408329997330665,1.3850227210205581,-0.3157637485020014,1.0,0.0,0.0,0.0,1.0
362,-1.0816178400427454,0.6691027096917547,0.9920317455237933,1.0093000322202692,-0.445960232374257,-0.6619735627251336,-0.8149608300648491,0.5968573514759201,1.252628921414616,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,0.11351371414522002,1.333285836889311,-0.5783766704784492,0.445960232374257,-1.3492534622073198,-0.5012495871809185,0.059572047207140884,1.0032911666039361,-0.55246057368553,0.8936666032616327,0.5026411440034453,-0.43740460048890256,-1.068153668947269,-0.5969379108272227,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
216,-0.36846322023434186,-0.7365752518455452,-1.0080322575483704,0.5543871571209893,1.0778218827997421,-0.2059411517241128,0.4855085796131015,0.5968573514759201,-0.6689088588691382,0.8856961247598962,-0.4277444326750994,2.4781765595700977,3.390001663838509,0.11351371414522002,0.07984677627910683,-0.5783766704784492,-1.0778218827997421,0.840629304080578,3.9027813242248497,1.039733701437974,-0.07013019566846333,0.1914270928569252,-0.693610383801193,0.11018669322846389,-0.2812300159971403,-0.09415336291632463,-0.3010754785296518,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,1.0,0.0,0.0,1.0
484,1.4144233292866673,-0.7365752518455452,0.9920317455237933,-0.35543859307757086,1.8397129403867416,-0.2059411517241128,0.4855085796131015,-1.6754422099806283,1.3411741109532314,-1.285127710435928,2.3378445716897667,-0.5939431423763045,0.28531293357122894,-1.1203310048245632,-0.9745793278197308,1.7289770681323857,-1.8397129403867416,-1.3899124836807388,-0.27345488486682706,1.5298145285533904,-1.1435515579408628,0.1914270928569252,-1.681591669303818,0.11018669322846389,-0.2812300159971403,-1.068153668947269,-0.3010754785296518,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,3.166924654093602,0.0,1.0,0.0,0.0,1.0
300,-1.4381951499469472,-1.439414232614195,0.9920317455237933,0.09947428202170919,1.0778218827997421,-0.9750337052908279,-0.8149608300648491,0.5968573514759201,0.4548405196458267,-0.5615197653706532,-0.4277444326750994,0.9421167085968966,0.762957353612349,-1.1203310048245632,-1.5060085150273987,1.7289770681323857,-1.0778218827997421,-0.5470731400298616,0.6377239243895387,0.059572047207140884,-0.4279373164259298,0.9353147593993804,-1.4141967948098266,-0.3172390176940557,-0.9533238038423572,-0.7434869002702875,-0.4727629457114748,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
417,1.4144233292866673,-0.033736271076895225,-1.0080322575483704,1.4642129073195493,-1.2078512899612566,0.33706828721241944,-0.8149608300648491,0.5968573514759201,-0.06319456903085918,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-1.147620326552131,-1.1203310048245632,0.017656644968489975,-0.5783766704784492,1.2078512899612566,-0.3091968657314795,-0.72904428949501,-1.4106704341391085,1.718905408118869,-0.55246057368553,0.10284725221249368,1.2388489842819066,0.8478312726615758,-0.25648674725481535,-0.6588736632462475,1.4803679818552302,-0.6050786879235088,1.0408329997330665,1.3850227210205581,-0.3157637485020014,1.0,0.0,0.0,0.0,1.0
30,0.5229800545261627,0.6691027096917547,-1.0080322575483704,-0.8103514681768509,-0.445960232374257,0.8157905460434737,0.4855085796131015,0.5968573514759201,0.5953783402846708,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-1.386442536572691,0.11351371414522002,-0.17921104118237854,-0.5783766704784492,0.445960232374257,-0.6116066318768726,-0.8049758569330404,-1.900751261254525,-0.4279373164259298,0.1914270928569252,0.20641304172542085,0.2016070228975419,0.859497287120263,-0.41882013159330606,-0.8040688323744031,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
757,-0.9033291850906445,-0.7365752518455452,-1.0080322575483704,0.09947428202170919,-0.445960232374257,0.2361873473235857,-0.8149608300648491,0.5968573514759201,-0.5024212717899844,-0.5615197653706532,2.3378445716897667,-0.5939431423763045,-0.6699759065110109,0.11351371414522002,-0.868191271229036,-0.5783766704784492,0.445960232374257,-0.10750857490237628,-0.577181154618949,-0.4305087799082756,0.28767692508900317,-0.55246057368553,-0.1066481776347694,0.8504593646541567,0.3508312029842091,-0.41882013159330606,-0.3103293813110657,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
738,-0.011885910330140019,1.3719416904604045,-1.0080322575483704,-0.8103514681768509,-1.2078512899612566,1.8083494998769936,1.7859779892910521,-1.6754422099806283,0.18260529775213571,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,0.11351371414522002,1.4800145847444912,-0.5783766704784492,1.2078512899612566,-0.42206558410871964,-0.577181154618949,-0.4305087799082756,-0.07013019566846333,-0.55246057368553,1.469205225298549,0.061997152108534646,2.461846806827731,-0.25648674725481535,0.349890897027155,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
307,-0.9033291850906445,-0.033736271076895225,0.9920317455237933,1.4642129073195493,0.31593082521274257,-1.0153189936149376,0.4855085796131015,0.5968573514759201,0.3186722807759186,0.8856961247598962,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,0.11351371414522002,-0.024564773561332888,-0.5783766704784492,-0.31593082521274257,0.3871424125531682,-0.577181154618949,-0.4305087799082756,1.0032911666039361,0.1914270928569252,-0.23218575865174496,-0.8568240404823998,-0.8592528047714586,0.3928467900991475,-0.8358921315747735,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
410,0.7012687094782636,-1.439414232614195,-1.0080322575483704,0.5543871571209893,-0.445960232374257,1.5698200345811948,1.7859779892910521,0.5968573514759201,0.1837100937877572,-1.285127710435928,-0.4277444326750994,0.9421167085968966,1.957068403715149,0.11351371414522002,-0.2537413687563746,1.7289770681323857,0.445960232374257,-0.8584171582557818,1.3970395987698436,1.2847741149956822,0.6454840458464697,2.4230900924842906,0.1725476937631873,-0.3796976878272866,1.5212417842256984,-1.068153668947269,3.8233582618324857,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
848,1.4144233292866673,-1.439414232614195,-1.0080322575483704,1.0093000322202692,-0.445960232374257,-0.601380862575278,-0.8149608300648491,0.5968573514759201,-1.463914488882809,0.16208817969462153,-0.4277444326750994,0.9421167085968966,1.240601773653469,-1.1203310048245632,-0.8509271729973895,-0.5783766704784492,0.445960232374257,0.7698432798704157,0.9414501941416606,0.5496528743225574,1.0032911666039361,-0.55246057368553,-0.09880365698257691,0.5261060319926155,-0.3842277864538361,0.23051340576065682,0.11338088771717618,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
187,1.0578460193824655,-0.7365752518455452,-1.0080322575483704,1.9191257824188295,1.0778218827997421,1.3471665258904064,0.4855085796131015,-1.6754422099806283,0.14161969518330025,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,0.11351371414522002,0.3749334267189691,-0.5783766704784492,-1.0778218827997421,0.03259883772279011,-0.5012495871809185,0.059572047207140884,1.0032911666039361,0.1914270928569252,-0.5595278911912644,-0.2912601656626459,0.06567031211805383,-0.41882013159330606,0.45772033989126315,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,1.0,1.0
120,1.4144233292866673,-0.7365752518455452,0.9920317455237933,-0.35543859307757086,-0.445960232374257,-0.4691526115610256,-0.8149608300648491,0.5968573514759201,0.39822235823417307,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,0.11351371414522002,1.2489492454453583,-0.5783766704784492,0.445960232374257,-0.9569189381027251,-0.6531127220569795,-0.9205896070236921,-0.07013019566846333,0.1914270928569252,0.8553454512129905,0.11018669322846389,-0.2681828322435601,-1.068153668947269,-0.7173451473189986,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,1.0,0.0,1.0
889,-0.7250405301385436,-1.439414232614195,0.9920317455237933,0.5543871571209893,-0.445960232374257,-1.0684348160394237,-0.8149608300648491,0.5968573514759201,-1.8068845983417186,0.8856961247598962,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,-1.1203310048245632,0.9933664615342436,1.7289770681323857,0.445960232374257,1.3631758169802677,-0.6531127220569795,-0.9205896070236921,0.6454840458464697,0.9353147593993804,0.7392128620772078,0.3452365761698643,-0.7941194263094766,0.8798469431146198,-0.9060939334419503,-0.6755077198756877,1.6526776102985388,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
509,0.5229800545261627,-1.439414232614195,-1.0080322575483704,-0.8103514681768509,1.0778218827997421,-0.2059411517241128,0.4855085796131015,0.5968573514759201,-0.651156263272319,0.8856961247598962,-0.4277444326750994,-0.5939431423763045,-1.147620326552131,2.5812031520847865,-2.0032865560071613,-0.5783766704784492,-1.0778218827997421,0.8324774985523374,-0.72904428949501,-1.4106704341391085,-1.1435515579408628,0.1914270928569252,-1.6401517106128944,0.11018669322846389,-0.2812300159971403,-0.09415336291632463,-0.3010754785296518,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,1.0,0.0,0.0,1.0
335,-1.6164838048990482,1.3719416904604045,0.9920317455237933,3.73877728281595,-0.445960232374257,-0.5959007104598923,-0.8149608300648491,0.5968573514759201,-0.0410724583441454,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,0.11351371414522002,1.4029829209813138,-0.5783766704784492,0.445960232374257,0.11648915668876991,-0.6531127220569795,-0.9205896070236921,3.150133891148735,0.1914270928569252,0.9253358053375961,0.11018669322846389,-0.3794183452306687,0.23051340576065682,-0.7572654880729434,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,1.0,1.0,1.0
563,-1.0816178400427454,0.6691027096917547,0.9920317455237933,0.09947428202170919,0.31593082521274257,0.45559534875131363,-0.8149608300648491,-1.6754422099806283,0.4759651761913602,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,1.3473584331150033,0.076092546159059,-0.5783766704784492,-0.31593082521274257,-0.9926176239511174,-0.577181154618949,-0.4305087799082756,-0.07013019566846333,-2.0402359067704405,-0.18644873765324635,0.586103566156279,0.1089150386990628,-1.068153668947269,-0.21819027750616965,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
583,-0.36846322023434186,-0.033736271076895225,-1.0080322575483704,1.0093000322202692,-1.2078512899612566,0.9700317514434125,-0.8149608300648491,-1.6754422099806283,-0.5524435931163232,0.16208817969462153,-0.4277444326750994,0.9421167085968966,-0.431153696490451,-1.1203310048245632,1.2312224034704646,-0.5783766704784492,1.2078512899612566,0.35130541331354254,-0.12159174999076611,-1.1656300205814003,1.3610982873614026,-2.0402359067704405,1.3561581736702988,1.4839678971655594,1.5422008160463154,0.5551801744376382,0.2597509181684315,1.4803679818552302,-0.6050786879235088,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
325,-0.9033291850906445,-0.033736271076895225,-1.0080322575483704,0.5543871571209893,0.31593082521274257,-0.8272678536800252,-0.8149608300648491,-1.6754422099806283,-0.3015342717484165,1.609304069825171,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,2.5812031520847865,-1.3420753533405718,-0.5783766704784492,-0.31593082521274257,1.107779013842538,-0.5012495871809185,0.059572047207140884,0.28767692508900317,0.1914270928569252,-0.830840771724773,0.11018669322846389,-0.735476007327176,0.8798469431146198,-0.6837058712795798,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,1.0,0.0,1.0
436,-0.011885910330140019,1.3719416904604045,0.9920317455237933,-1.7201772183754112,-0.445960232374257,-1.446633942985572,-0.8149608300648491,0.5968573514759201,0.4705352976005396,0.8856961247598962,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,0.11351371414522002,1.4800145847444912,1.7289770681323857,0.445960232374257,0.31740850951151667,-0.6531127220569795,-0.9205896070236921,-1.1435515579408628,0.1914270928569252,0.9603377190868654,0.11018669322846389,-1.1260311020080507,0.8798469431146198,-1.02521081291942,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,1.0,0.0,1.0
955,1.4144233292866673,-0.7365752518455452,0.9920317455237933,-1.7201772183754112,1.0778218827997421,0.9120872982125994,1.7859779892910521,-1.6754422099806283,-0.9694353376271903,0.8856961247598962,-0.4277444326750994,0.9421167085968966,1.001779563632909,1.3473584331150033,-0.9198943003535954,-0.5783766704784492,-1.0778218827997421,0.9786279081473275,0.7895870592655997,0.3046124607648491,-1.8591657994557957,-0.55246057368553,-1.1478761912161715,-1.3330543869050295,-0.12524482389274996,-0.09415336291632463,1.7642738434125094,1.4803679818552302,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
572,1.2361346743345663,-1.439414232614195,-1.0080322575483704,0.09947428202170919,-1.2078512899612566,0.10500345366463205,0.4855085796131015,0.5968573514759201,-0.40337761229500385,0.16208817969462153,-0.4277444326750994,0.9421167085968966,0.762957353612349,0.11351371414522002,-0.5348483436467683,1.7289770681323857,1.2078512899612566,0.2828558798408396,0.6377239243895387,0.059572047207140884,0.6454840458464697,1.6792024259418357,0.5536848406815693,0.27567330960814973,0.5932529887443435,0.5551801744376382,0.6611252358337357,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
924,1.2361346743345663,1.3719416904604045,0.9920317455237933,0.5543871571209893,-1.2078512899612566,2.4401343810095453,-0.8149608300648491,0.5968573514759201,-0.29484350833287126,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,0.11351371414522002,-0.49955543511077,-0.5783766704784492,1.2078512899612566,0.23301815871122206,-0.6531127220569795,-0.9205896070236921,1.0032911666039361,-0.55246057368553,0.5697213545018557,2.053273992619978,3.154923428497155,0.5551801744376382,0.19895836416092993,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
619,-1.4381951499469472,1.3719416904604045,-1.0080322575483704,-1.265264343276131,1.8397129403867416,-0.4494450447783897,0.4855085796131015,0.5968573514759201,1.1102286361932159,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,0.28531293357122894,0.11351371414522002,-2.047578770890506,-0.5783766704784492,-1.8397129403867416,-0.8480204827706298,-0.27345488486682706,1.5298145285533904,-1.8591657994557957,0.1914270928569252,-2.169144866581763,-1.3363316828234357,-0.9585953248032669,-0.9058202846087783,-0.14673106456812934,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
508,-0.9033291850906445,0.6691027096917547,-1.0080322575483704,-1.265264343276131,-0.445960232374257,-0.8068643296337558,-0.8149608300648491,0.5968573514759201,0.570406078459683,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,1.3473584331150033,0.7760218765825465,-0.5783766704784492,0.445960232374257,-1.0359838948158064,-0.577181154618949,-0.4305087799082756,-0.7857444371833963,-0.55246057368553,0.6404550780088538,0.446531322065035,-0.5645623166534349,-1.068153668947269,-0.7483528176108593,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
668,0.1664027446219609,-0.7365752518455452,0.9920317455237933,-2.175090093474691,-0.445960232374257,1.066923301730984,-0.8149608300648491,0.5968573514759201,-0.5104711388338179,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,0.5241351435917889,1.3473584331150033,1.4800145847444912,1.7289770681323857,0.445960232374257,0.33203210294110014,-0.19752331742879659,2.019895355668807,-1.5013586786983293,0.1914270928569252,0.9603377190868654,0.11018669322846389,1.079894130540028,0.23051340576065682,1.3989278327870736,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,1.0,0.0,1.0
612,-1.6164838048990482,1.3719416904604045,0.9920317455237933,-1.265264343276131,1.0778218827997421,-1.475252120622699,0.4855085796131015,-1.6754422099806283,0.42681424249200356,0.16208817969462153,-0.4277444326750994,0.9421167085968966,0.762957353612349,-1.1203310048245632,-1.6816388774709665,1.7289770681323857,-1.0778218827997421,-0.098359504379686,0.6377239243895387,0.059572047207140884,-1.5013586786983293,0.1914270928569252,-1.494000326210912,-1.384258781588079,-1.1728223703630134,-0.41882013159330606,-0.9979224225248762,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
334,0.3446913995740618,-0.033736271076895225,0.9920317455237933,1.9191257824188295,-1.2078512899612566,-0.4929562631346723,-0.8149608300648491,0.5968573514759201,0.15330219826329403,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-1.147620326552131,1.3473584331150033,-0.7316183056855782,1.7289770681323857,1.2078512899612566,-0.8444541718582944,-0.72904428949501,-1.4106704341391085,2.0767125288763357,0.9353147593993804,0.46427582491756564,0.9174169792055865,-0.06271696683728949,-1.068153668947269,-0.8331556349778807,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
934,-0.9033291850906445,-0.033736271076895225,-1.0080322575483704,0.09947428202170919,0.31593082521274257,1.0167797919610968,-0.8149608300648491,0.5968573514759201,0.8773132188598168,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,0.762957353612349,1.3473584331150033,-1.3309616871030032,1.7289770681323857,-0.31593082521274257,-1.17691243172331,-0.12159174999076611,2.5099761827842233,-0.07013019566846333,0.9353147593993804,-0.8257909056296895,0.8034256209354157,0.478291226368553,-1.068153668947269,1.6183630545832335,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
388,0.1664027446219609,-0.7365752518455452,0.9920317455237933,-1.265264343276131,-1.2078512899612566,-0.023689415846342952,0.4855085796131015,-1.6754422099806283,0.9714474813642786,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,0.11351371414522002,1.4800145847444912,-0.5783766704784492,1.2078512899612566,-1.220137896827591,-0.577181154618949,-0.4305087799082756,-0.4279373164259298,-1.2963482402279851,1.469205225298549,0.2258362209718678,0.4520751576545595,-1.068153668947269,-0.4194631043402222,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
122,1.0578460193824655,-0.033736271076895225,-1.0080322575483704,0.09947428202170919,-1.2078512899612566,-0.09395116188067464,-0.8149608300648491,0.5968573514759201,-2.091937657340229,0.8856961247598962,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,1.3473584331150033,1.4800145847444912,-0.5783766704784492,1.2078512899612566,1.4940691891360722,-0.425318019742888,0.5496528743225574,0.6454840458464697,-0.55246057368553,1.469205225298549,1.0719341072569446,0.37499706505004093,1.3668470961300918,-0.14856251675129298,-0.6755077198756877,1.6526776102985388,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
295,-0.36846322023434186,-0.7365752518455452,-1.0080322575483704,-0.35543859307757086,1.0778218827997421,-1.4088300975188959,-0.8149608300648491,-1.6754422099806283,-0.0974510594172418,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,2.5812031520847865,0.017656644968489975,-0.5783766704784492,-1.0778218827997421,0.14237761842923147,-0.6531127220569795,-0.9205896070236921,-0.7857444371833963,-2.0402359067704405,0.10284725221249368,-0.4852292826692706,-1.143676024667176,-0.41882013159330606,-1.0133041854753009,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,1.0,0.0,0.0,0.0,1.0
